duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,canonical_wave,confidence
RESCAND-bd64955afb59c58acf89198b,EXTCAND-4be0a6e5dc364a950bec59ca,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c3f10248e6198b0a89fa3b9d,EXTCAND-147bdc146aa2beb11d0c65d8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-408f1305150ae07ddfaade53,RESCAND-3df07789afd654b94ede2c62,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-687643aa84ff8b2091691e74,EXTCAND-52e324a60b525bcf58948f65,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7eefdf829bc299c157f5ffe9,RESCAND-7eefdf829bc299c157f5ffe9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5eca4b1968f8c5de318e2f4f,EXTCAND-99f18ea209dfdc229cf886a9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a1a5fe342f15ab2cfc80ed5c,RESCAND-a1a5fe342f15ab2cfc80ed5c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ff851c42f4360e05584b9084,RESCAND-ff851c42f4360e05584b9084,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9c7f4def0c8bf87f8c9ca700,RESCAND-d955c65ae1ddec1fa67d939e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3abf7d36bf61da548f939462,EXTCAND-e6c2cfc0496fa5d54e6a471f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-33c555e295ea113e3a9d5787,EXTCAND-868e35f8dfb4eb3001ced0df,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4b8ec6cbf36dcc3578992674,RESCAND-d75f758120b25732d0789131,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c3ecb3671eb43b97cf8dcdf8,RESCAND-2a0fa132f5cf74237656b32c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1317b4f64424286e7ffe29ca,RESCAND-25e10e333853df3ca5e3baab,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-53920fba3af64416486b9880,RESCAND-8818557964ede4034d040faa,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8c8c41e6e5d6dd45e18a32aa,RESCAND-ee9f130d8ac723a86caf949a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e5497d96ea9c55b36b266492,RESCAND-4de488052aba50de6390b2a4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b08cdaa9d562ed2ad77fe810,EXTCAND-0e2dbd6063273636656ff14f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9c7f4def0c8bf87f8c9ca700,RESCAND-d955c65ae1ddec1fa67d939e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f4179596908fc0c123df3234,RESCAND-f4179596908fc0c123df3234,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-0f863a1320ed5c166901638a,RESCAND-0f863a1320ed5c166901638a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c3ecb3671eb43b97cf8dcdf8,RESCAND-2a0fa132f5cf74237656b32c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1317b4f64424286e7ffe29ca,RESCAND-25e10e333853df3ca5e3baab,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-6b04dedc552e902133afbf52,RESCAND-9ebeabe93839583444752726,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8d3736cb67a6a9cf6e72d923,RESCAND-9eb25fc1db24c35ba043f7ef,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-85ffb49f11cf2e75060814bd,RESCAND-c1cc5962d9a419b208da9b38,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-bb28518009a56495a08b08fd,RESCAND-60b6a74f398f0a858503e771,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f902f6d8fe284d95567f661d,EXTCAND-cf627b456e9473aba2e162b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-659fa5a8204cb4d70e2e7a6b,RESCAND-6f94ab1e050f07fffaff13fe,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3661ed70342982802b0443dc,RESCAND-90ad5c36e3dce69cb857b6b3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-01962dd75a3e3e2bcda0aa2d,RESCAND-8fbe2977e8caed7ea7409ac1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9cc861d7c5587af635ff6807,EXTCAND-2dde0fb59642173ca4be26ab,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-3b74ff72599aae2ba4ac515d,EXTCAND-36ae633c5d38297b8381c7d4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4af3f7f501c7eff79c2d95b2,EXTCAND-d5f867d1545d39a9aa7b25c0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-75773c5772864050237d095b,RESCAND-b59bff7ba00b3b497838d5e8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-03da04a55f5dcfba72178512,RESCAND-c8524e8bff3c8413a5884ed4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-da915d45f57a3896fea4154d,EXTCAND-933527c3a36b966c56086e23,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e5730f107258561492ad9274,EXTCAND-9072d28bf9ee2c9f6ab88f97,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6b04dedc552e902133afbf52,RESCAND-9ebeabe93839583444752726,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8d3736cb67a6a9cf6e72d923,RESCAND-9eb25fc1db24c35ba043f7ef,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d32fe2e19bb2a37b3988b644,RESCAND-c5c220b2b003130d700c83bc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-51f3c2e51abf0ab927618653,RESCAND-3d20b0e37dfeee80756cbcb2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5d28b816c1dc4380d310310a,EXTCAND-2424ce9d0bd28cd9962f9b67,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-109e265f8b2138ac6b715585,EXTCAND-a73ce23735857824f2051502,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-8a5a5a3574a0713dd771087f,RESCAND-e6477b86f61342ebdcdd35f2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c6c48a46239c4942d148f956,RESCAND-7636c938c60799c0323d260d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-34a5db472488ce23e3d816dd,EXTCAND-c5178cda71cd5438683238c5,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0d7deb3a7aac005911c4a6c7,EXTCAND-ea4891c715600a89a87acc2e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4bde3fb5c2f4970f25fe20d7,RESCAND-81a4235e9052cdb07a7e4d59,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f44df6d440636ed756e262d0,RESCAND-d6925a204a9e8bc56ed49ad0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e35582330c6e1ff472dd7ad7,RESCAND-b3c94bcfe6be1c2c40d8002b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a8b49f0290a9d114774fdf4b,RESCAND-55f6faf4c3fb45b7ff855616,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-21a2c9259369725922be2139,EXTCAND-2feed9fd33bef3fcf8e89b5e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a09da9a7c9a03f1ee1622be3,RESCAND-a09da9a7c9a03f1ee1622be3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f44df6d440636ed756e262d0,RESCAND-d6925a204a9e8bc56ed49ad0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8a5a5a3574a0713dd771087f,RESCAND-e6477b86f61342ebdcdd35f2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-49d587306f5fee1786209ebe,RESCAND-49d587306f5fee1786209ebe,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-694ad02cac8b15d1c6c9b3d1,RESCAND-694ad02cac8b15d1c6c9b3d1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-927b8337a62602b9acf61408,RESCAND-927b8337a62602b9acf61408,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c6c48a46239c4942d148f956,RESCAND-7636c938c60799c0323d260d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-31fe7eb7e5f9e1d1fe8e0756,EXTCAND-e7d616eb9929e3b3f4e2db16,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f6bc982eaf0641cae4e68ab7,EXTCAND-22476f3f77f11e63861a5f02,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-45ff5e46e7efea173aecfc62,RESCAND-07ae308b98e67b1eab970e58,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-00841e6d6191470707a65cc5,EXTCAND-699e851168c5f3bd318200b5,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-74d0833c60e816e1847b47c9,RESCAND-a23c23000749a3536fc310fa,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-37558f125854f35ae88fe089,EXTCAND-3a30052e44bc46a65482a776,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e0618c0ebb58b973bd0195b2,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-94c56d63f4f2953d2ccdb09e,RESCAND-01632537db461142827d4484,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-025b711307a64581785ab0ba,RESCAND-860c7c15dfa31d17c164e4c0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-0e19abe163ec68ea3df69d6e,EXTCAND-c08f2119dc1f26a0ad5e0a53,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-87b8742c3eada650c6e5d33f,EXTCAND-588c6da4092909d82761a0e2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5de14041e6224e83b1546543,RESCAND-e1d0d6510a70c0abc36fbf78,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c36f43d54aba941e84c5f44d,RESCAND-305880030a2a88befd13fc8f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-20ac82ed8531c8b4392535c3,RESCAND-33e675c7f84a13a53c729dc7,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9c95c069f3cff3ea40281041,RESCAND-ddde1bfbdd50f208fa963b45,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5a4df111eb2f9d645046fc6e,RESCAND-d994cbede7c0b4796a8949f6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3e56525368e7ff8318c17f21,EXTCAND-61d5800f28fea21d6c419974,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-27fea9457dbe5c5f99f2b7ea,RESCAND-d17415c2f0148d6676a2f18a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-958c1d5f44b0b93e3a46758f,RESCAND-b01edd041b4dd1605e49a42c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-45339c7c6447470392b0ab70,RESCAND-806138b7227f16bec1353622,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5de14041e6224e83b1546543,RESCAND-e1d0d6510a70c0abc36fbf78,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-31fe7eb7e5f9e1d1fe8e0756,EXTCAND-e7d616eb9929e3b3f4e2db16,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-45ff5e46e7efea173aecfc62,RESCAND-07ae308b98e67b1eab970e58,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-27fea9457dbe5c5f99f2b7ea,RESCAND-d17415c2f0148d6676a2f18a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-37558f125854f35ae88fe089,EXTCAND-3a30052e44bc46a65482a776,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c9c6234b3fbc5a4b6f3fe4e3,RESCAND-c9c6234b3fbc5a4b6f3fe4e3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9c95c069f3cff3ea40281041,RESCAND-ddde1bfbdd50f208fa963b45,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-cc8a295d7fe07ab271e60430,RESCAND-564226b6e6b009c57c65d7cc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2dd2f54b575cd8ef014c0872,RESCAND-5fc2395a45038352beaf5507,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-168ed053b6c622cf0d6ad03b,RESCAND-c5027c92dfa3d09f82b39daa,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e2729f154510cb90a7f10742,EXTCAND-9b6c05ed1061ec798617c9e3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4ad643ce5380eba72ca52e3a,EXTCAND-919ff964ffd2d975742ba742,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a34e44c9b89b1ced033f4fd3,EXTCAND-571a06ed73cb84b4bf1836b4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fc8acf674011f41bc1e0dbb4,RESCAND-5607fb8b6e2265e4e02e18e6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5ec8f9a8b2223d7db86acd97,EXTCAND-834813b69e93683c9d9703df,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-200cefd5a2472cbc55242d39,RESCAND-1362de9c323f866bbb2bff95,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-428ceabb057d086fc562096b,RESCAND-71e3e934ca353abfd9baf94a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4354f0690997a2672802abc5,EXTCAND-41424bf713f7768d06c0cea4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9504451fc089c23cf0d74acb,RESCAND-4966a160f474ec370f0ff829,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-854d2994cbaa181a22470c0f,RESCAND-07aaab64c61a02052623253b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ef3bb1f0ae0722104b77a09e,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f21a67c48050b2228af17849,EXTCAND-d1ffe615d2c9209be2c018d1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-949810ca5cd98a8c34284cf2,EXTCAND-ee05c279ced78b6a7dd58c13,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-13b8fb51e20f776f2e8e72e2,EXTCAND-eeba12d850f97eabf6db6359,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ddd118a0cb0aa3fa603e8e09,RESCAND-13f441af6def6ca3dc88d233,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-06b4d4702e393c70dc27f9fd,RESCAND-998bfe8e55b6aa69cd29134f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4e03f9df0030cea8766afc69,EXTCAND-a92074ee6a34a2f5b9d4aa54,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fa99e93c022840bd08741fbf,EXTCAND-41424bf713f7768d06c0cea4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4790abdfad981e23beca5bd9,RESCAND-b3031bf86f1fed2d2ebba05d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8bf6cb4e239b4064aae4df06,RESCAND-f0633f3d8889c7fbb9f26a8f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c63ba82829803af2aff82fb0,RESCAND-58c0e5340f0b2d0b680dfa7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5b0acee639304ab47ba13d23,RESCAND-7bc5ab9a57a53a07777ee32b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d1c18713b474ba731fd52eb7,RESCAND-1ffc785a99ee28d36147d13f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4e03f9df0030cea8766afc69,EXTCAND-a92074ee6a34a2f5b9d4aa54,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-06b4d4702e393c70dc27f9fd,RESCAND-998bfe8e55b6aa69cd29134f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-fa99e93c022840bd08741fbf,EXTCAND-41424bf713f7768d06c0cea4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6d83aced9bcd715de5773bad,RESCAND-6d83aced9bcd715de5773bad,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-729768a3cc80a5d1d948ab95,RESCAND-86aec3ff672fcabf1af6731b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ff9edf7b5e3cb68d915d12ba,EXTCAND-a92074ee6a34a2f5b9d4aa54,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-cd49d9bd3c025ce3bebf173e,RESCAND-d186fde30d18af0ff6e4c98d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b3d3bc12d45a0d7602a7545b,RESCAND-d173f35bfc059790fe36c05d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-fb383ae008af505cc0225a2f,EXTCAND-41424bf713f7768d06c0cea4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-098957c905a3d4e1f9de41f7,RESCAND-e2c1a00acbeef4c09b5e0569,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3e6e37966ec461215d7da695,RESCAND-cd9701c67757967be1c22f16,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d6d2455af3be0dd99a111236,RESCAND-35e95a76ab00be7e7f6e55b2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-729768a3cc80a5d1d948ab95,RESCAND-86aec3ff672fcabf1af6731b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ff9edf7b5e3cb68d915d12ba,EXTCAND-a92074ee6a34a2f5b9d4aa54,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b3d3bc12d45a0d7602a7545b,RESCAND-d173f35bfc059790fe36c05d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-bc6dc0d5d8aeceba09396f8e,RESCAND-564226b6e6b009c57c65d7cc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a911f1659fc8a15feccc09d6,RESCAND-00e2b7d94f9cf8eab04b56d5,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-74d0d6733459062a99d6f805,EXTCAND-72026e380a290735c4272e6b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-efd7ee84a11cb2dc434e5047,EXTCAND-35dbc87c01cf5170872d4e80,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5f21bd95f07dd3e24cccb8cd,RESCAND-d173f35bfc059790fe36c05d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3e36a1969b9dccf3228b04c5,EXTCAND-31591bda6735f881520b69b1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-bc6dc0d5d8aeceba09396f8e,RESCAND-564226b6e6b009c57c65d7cc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b0bf2b315e82c44d041c8d85,RESCAND-b0bf2b315e82c44d041c8d85,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-efd7ee84a11cb2dc434e5047,EXTCAND-35dbc87c01cf5170872d4e80,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ac953fcd3d1bb87dabe3f55f,RESCAND-ac953fcd3d1bb87dabe3f55f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3e36a1969b9dccf3228b04c5,EXTCAND-31591bda6735f881520b69b1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-57ceb55bd506de42dd67cfbe,RESCAND-18657bd7cbe049c0eefd05a6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-46e45c552584d7b30ab156b6,EXTCAND-a92074ee6a34a2f5b9d4aa54,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0a78696ff9555d2de395b0bc,RESCAND-d173f35bfc059790fe36c05d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d9bff8e04832f0f31225a59b,EXTCAND-41424bf713f7768d06c0cea4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f5fa7c8f8c20277fe33e3f48,EXTCAND-e9c3a8199b9f37700278a646,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a099876d522b45ef7569c4a7,RESCAND-0663ba0bc587df6520cab729,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5249771ce9d13856002efd63,RESCAND-0661460701b5ecc2719b7dfe,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ec50374d7feb248f0e9b62da,RESCAND-23a8a269c57bc76c6e28662e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a3d877014019ea49e49998a3,RESCAND-173ea968af77a514bb4c3e80,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4e3fbd60bc5373349edf7a08,RESCAND-e97aaa16f49ad603221c1ca8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-08e1058aa608b205e43aba4c,RESCAND-35e95a76ab00be7e7f6e55b2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
