extraction_result_id,canonical_payload_id,candidate_id,linkage_basis
EXTEXTRACT-af17fce14a86df90be2a464b,EXTPAYLOAD-e9211d6e12f9ca172407af49,EXTCAND-161e6c155486a636ffc3abf7,readiness_preserved_lineage
EXTEXTRACT-eee922082d97f1be5f8fc5f0,EXTPAYLOAD-e924e02359f9d25daf431994,EXTCAND-505037fdb744d6f8a02a9089,readiness_preserved_lineage
EXTEXTRACT-0ba854977ec84f4350a76d44,EXTPAYLOAD-e92f622c45d02ec3d24c4934,EXTCAND-4ed068fecf0307eebf2657f5,readiness_preserved_lineage
EXTEXTRACT-962c4492b12bcf179cb5bde9,EXTPAYLOAD-e934ac24ec8d1bd066429ab4,EXTCAND-534e4782cb6793a4a5e240be,readiness_preserved_lineage
EXTEXTRACT-1f018c6b44788fe022bf6bc1,EXTPAYLOAD-e93f358b1e34b32dfeeedbca,RESCAND-c7900fa052f70c42fc2cf5fa,readiness_preserved_lineage
EXTEXTRACT-50fcd69ed3cd00d6c1585753,EXTPAYLOAD-e9422ab64d2d5db0c99b6af5,RESCAND-9e310dd144991bd9142b959d,readiness_preserved_lineage
EXTEXTRACT-50fcd69ed3cd00d6c1585753,EXTPAYLOAD-e9422ab64d2d5db0c99b6af5,RESCAND-c1e7aac17fe9f7f0d954b15d,readiness_preserved_lineage
EXTEXTRACT-08434c8ae2a2a97301328a22,EXTPAYLOAD-e9438563c32a8891c8d3003e,RESCAND-166e7a407b9f73f29e7f1c98,readiness_preserved_lineage
EXTEXTRACT-b858658b28982601c9ff6b12,EXTPAYLOAD-e9438a06655090936041d285,RESCAND-5d3068039dcb243e4dc6d3fb,readiness_preserved_lineage
EXTEXTRACT-54786dc3e1a204421d60d47d,EXTPAYLOAD-e94cca0b71486f8905e3e66c,EXTCAND-742edc619da6e66bef1ac136,readiness_preserved_lineage
EXTEXTRACT-09833071a4c06c0fec201de2,EXTPAYLOAD-e94e6f548163730bd631407b,RESCAND-21bbcf3f86d653169b2f7dac,readiness_preserved_lineage
EXTEXTRACT-acf1601e15758230b8d4d89d,EXTPAYLOAD-e94fb50458bed5d1b0369b7f,RESCAND-6318496926231f8b66331558,readiness_preserved_lineage
EXTEXTRACT-eecaab782c7ae0b72ef45483,EXTPAYLOAD-e95da14c5ee1056945cd4509,EXTCAND-2bbdea0175566adea36abbec,readiness_preserved_lineage
EXTEXTRACT-4f8d37a60b5c6252e188004a,EXTPAYLOAD-e961923a8b4adf79a0b60537,EXTCAND-6db8fd017a1ec8931e6a7538,readiness_preserved_lineage
EXTEXTRACT-a86ad1acb074737202a2a05a,EXTPAYLOAD-e963c39675440812ad6949cf,RESCAND-8f48bda5d8535d913ec21359,readiness_preserved_lineage
EXTEXTRACT-b86231890647c48959f96468,EXTPAYLOAD-e9654229a298b43eff46304f,EXTCAND-ff0be586723d6321f74d8d6b,readiness_preserved_lineage
EXTEXTRACT-cff364b6aa218e90d2ac6369,EXTPAYLOAD-e96b11709adec28feaecbc3a,EXTCAND-93d66eaeee8228866ad0689f,readiness_preserved_lineage
EXTEXTRACT-492f0bac93a177bf68a71b90,EXTPAYLOAD-e96f6f7c9c2614eeea7b2a81,RESCAND-71e995186d8a2a99b634f462,readiness_preserved_lineage
EXTEXTRACT-b6b291e6713a5d3b66da394d,EXTPAYLOAD-e970b00c9609647c74d59b02,RESCAND-0be8542ee296a41f8270928d,readiness_preserved_lineage
EXTEXTRACT-49d3840ffbaa371c4c7616df,EXTPAYLOAD-e972cbdc2e71749866c5df1e,EXTCAND-fdda949417a66272fc544179,readiness_preserved_lineage
EXTEXTRACT-26f37b0ac401ba2bddd1a57c,EXTPAYLOAD-e977a652a91e98364cf1b346,RESCAND-6104f36db7847c894a7b4aef,readiness_preserved_lineage
EXTEXTRACT-55249e611bbf98277589ba34,EXTPAYLOAD-e9849e92d9ef450c7c72b7d9,EXTCAND-1ade4ce32ade1bb393c4b9b0,readiness_preserved_lineage
EXTEXTRACT-b8d0d1c92cbb9dda79b42ac8,EXTPAYLOAD-e98739ccebf54a6b42fe93cb,RESCAND-6a80181a53bc31fbec7ba719,readiness_preserved_lineage
EXTEXTRACT-5c47d489a0d6e92eacaceb51,EXTPAYLOAD-e98d505e146eceeaa09baaf3,EXTCAND-4efe0a1ab76bccf089fd4ac2,readiness_preserved_lineage
EXTEXTRACT-91f7cb82550fa35ce3d018f0,EXTPAYLOAD-e98e5ea7733b54dabb1f69e6,RESCAND-57c50bc3f77eabfc04556260,readiness_preserved_lineage
EXTEXTRACT-77ad4a135e8f53f5a28a223c,EXTPAYLOAD-e98fb70a34ff3d8a32d73ebf,EXTCAND-0a0c21cfc6c3480a137c92d6,readiness_preserved_lineage
EXTEXTRACT-f0f5d61142ed8bc7385f4459,EXTPAYLOAD-e99144c9ae223ae4e4eddfd2,EXTCAND-6e0df395eb45b41e18507cae,readiness_preserved_lineage
EXTEXTRACT-318a05c321f12f65505b9e51,EXTPAYLOAD-e999cea8fa74a75483d6d4e4,EXTCAND-a7553d2d242fb125df0e2039,readiness_preserved_lineage
EXTEXTRACT-97ba5b1405b04cd30173c56d,EXTPAYLOAD-e9a59460bb2ab109c09cdea0,EXTCAND-08aae152577c5492de3c22e8,readiness_preserved_lineage
EXTEXTRACT-e92e35965b0964038fb08443,EXTPAYLOAD-e9a5ac0736f61c8a2d7119d8,RESCAND-ef67338f83a08b4a32c387cf,readiness_preserved_lineage
EXTEXTRACT-024a9fc3e555fc21cb53dc83,EXTPAYLOAD-e9a8440e909a63fb999c189b,RESCAND-b2c143f1c4bdb832df18735d,readiness_preserved_lineage
EXTEXTRACT-deb40c65592ba93550d38b22,EXTPAYLOAD-e9a8f270fc3e6174c387ca74,EXTCAND-19ac360a0787566b2e1fa124,readiness_preserved_lineage
EXTEXTRACT-08d50d43f00a43b07acaeabb,EXTPAYLOAD-e9a9356ff98192886c98ef0c,RESCAND-a19dc08739a7c34ad1005360,readiness_preserved_lineage
EXTEXTRACT-1d4d1436e9e4a07d6d13e574,EXTPAYLOAD-e9b1d28cabe3392508790b6f,RESCAND-125e9b45f518b6c8457f6d6d,readiness_preserved_lineage
EXTEXTRACT-d748a1e69e774addd914cfb7,EXTPAYLOAD-e9b473518b0e345c0b69d21c,RESCAND-8d4faccb2c8b79da1de1dd7c,readiness_preserved_lineage
EXTEXTRACT-f631b02bec45f0588b604686,EXTPAYLOAD-e9b7b7b64fee63440041d9da,EXTCAND-74a2f93b04cd68fded203c12,readiness_preserved_lineage
EXTEXTRACT-b7f50956d50110e0e5526134,EXTPAYLOAD-e9b969397fa03928f6cead45,RESCAND-c0b9c77b7af05fbc8903885f,readiness_preserved_lineage
EXTEXTRACT-696e9705bfdd9e2bce8b758e,EXTPAYLOAD-e9bb0989af7dcaaaf5b7dba6,EXTCAND-cc82c111d3494f4d43290a3a,readiness_preserved_lineage
EXTEXTRACT-c5cf9bbdb9d5064e9e831cc3,EXTPAYLOAD-e9c31c4aafc0dcd484a044dc,RESCAND-8cdaad391cc2e344eccf41df,readiness_preserved_lineage
EXTEXTRACT-2908867f66fc74f1485fc3fb,EXTPAYLOAD-e9c39faf28c1b111bb92febd,RESCAND-25083a01ae9d5c6225aea9be,readiness_preserved_lineage
EXTEXTRACT-94cdf641bb6f5f8dbdac2dc7,EXTPAYLOAD-e9c3f067ae7627ebcb0c240e,EXTCAND-8b03f31474f8123167c9f1a5,readiness_preserved_lineage
EXTEXTRACT-65779b38129c93471fc86deb,EXTPAYLOAD-e9c4d2ea8233d5f076de65d8,RESCAND-bc1f4843b9604ec7738ce4b7,readiness_preserved_lineage
EXTEXTRACT-0eb5174a50043ba5bb8c6d4b,EXTPAYLOAD-e9c8589f5a32061573315931,RESCAND-e5989e3769c9c088064143d1,readiness_preserved_lineage
EXTEXTRACT-b852e6bb5ef5f57b7f0956e0,EXTPAYLOAD-e9c98df84a080bfdf111298c,EXTCAND-3109b610dd79f546d4f59511,readiness_preserved_lineage
EXTEXTRACT-ba48a60f55ac57c64288686b,EXTPAYLOAD-e9ce4a5b4e7f92f6ff676869,RESCAND-52a0727596dd50cbd98a478c,readiness_preserved_lineage
EXTEXTRACT-901a3fececf35cd12f8e8a0e,EXTPAYLOAD-e9d110cb9f25982f5ce7283e,EXTCAND-b3b5f082da15e50e5e652a67,readiness_preserved_lineage
EXTEXTRACT-995e5fb70203aab2ad92ee5f,EXTPAYLOAD-e9d229468508c19f5741fb73,RESCAND-048b3b83484691224d98b70d,readiness_preserved_lineage
EXTEXTRACT-9ecd8df6ac759af7bf675e56,EXTPAYLOAD-e9d38513298a605f915306b2,RESCAND-906c91b3dd30ad5b6898c8a8,readiness_preserved_lineage
EXTEXTRACT-0874ccccae94fddcf3d72913,EXTPAYLOAD-e9d5bb2fb55e50018e468fe1,EXTCAND-5234ca09a7d1b512fac268a9,readiness_preserved_lineage
EXTEXTRACT-752835800a1aa63758c5af5f,EXTPAYLOAD-e9dae51a1ad986b659d8b2c5,EXTCAND-b398454d98625364ca967546,readiness_preserved_lineage
EXTEXTRACT-d6d613928f6d199e2d7e19dd,EXTPAYLOAD-e9e2bc074a353af302141418,RESCAND-0b0fd1b5d9b04ea8c2957623,readiness_preserved_lineage
EXTEXTRACT-2da4b33b1466c747a3c41f2b,EXTPAYLOAD-e9e5859d7b827778791dc513,EXTCAND-0b893b2ebcccb27ed91776d5,readiness_preserved_lineage
EXTEXTRACT-73c8f9fac8618df8988f2204,EXTPAYLOAD-e9e783010d124f50969092d0,RESCAND-737a92da231b9fca1fc07ae8,readiness_preserved_lineage
EXTEXTRACT-d6a9c97aa48fcbc7c9cf074a,EXTPAYLOAD-e9ed23904b31fc6f1f6210ba,EXTCAND-679d52fc993e641324581ead,readiness_preserved_lineage
EXTEXTRACT-f10518ac0a9d060ba3966601,EXTPAYLOAD-e9ef724e161a2be146b23a05,RESCAND-7621a22e352722b7abeab971,readiness_preserved_lineage
EXTEXTRACT-ebe135ffb74dde7e5e6da187,EXTPAYLOAD-e9efd0af38bc66c74e01ddb0,RESCAND-03f88691edd54a99de86de94,readiness_preserved_lineage
EXTEXTRACT-9f91117a4c2f5580657820ec,EXTPAYLOAD-e9f09c06dd0585dcab420dcd,EXTCAND-8adcd1ec29d22f97f549fcb1,readiness_preserved_lineage
EXTEXTRACT-fe15a9255c7277ddcbdd1796,EXTPAYLOAD-e9f2405a124fd3450ec2423d,RESCAND-d2ea6abc13823cabe562fabb,readiness_preserved_lineage
EXTEXTRACT-6b674c51fe63739980c62736,EXTPAYLOAD-e9f2afa129fd7580c8322331,EXTCAND-683fc2e2e8363303a1baa8f4,readiness_preserved_lineage
EXTEXTRACT-9e49615c1fc73b20f1cb9520,EXTPAYLOAD-ea0247a81937249db5b53615,EXTCAND-e15457cd66d6cb0cc5b49cb5,readiness_preserved_lineage
EXTEXTRACT-c829e8110eee86c26d750173,EXTPAYLOAD-ea038b6830a619834cffa1e2,RESCAND-fcb09aeff2688965fd48e93d,readiness_preserved_lineage
EXTEXTRACT-364f426f2ae75548addf8722,EXTPAYLOAD-ea06e031400017e4a81d2dd5,RESCAND-55ffca4318de99a81c5390cc,readiness_preserved_lineage
EXTEXTRACT-0a884aff1fe26ff9850f2fb2,EXTPAYLOAD-ea0beaba9091453509ec5d69,RESCAND-906de552d70b678149e490b8,readiness_preserved_lineage
EXTEXTRACT-6cab51bc9d860b3a8946820a,EXTPAYLOAD-ea140a10ed94828fe9eb94b0,RESCAND-bc03faaaf6becaaf8efb44b1,readiness_preserved_lineage
EXTEXTRACT-c64da1e11d9a9b6f0892b463,EXTPAYLOAD-ea1843a1c65da14a1cef8c2f,EXTCAND-a045152e5984595d20256c7f,readiness_preserved_lineage
EXTEXTRACT-190014f47c69dacfd6b0f999,EXTPAYLOAD-ea20ebfcafa8edcda4c97202,EXTCAND-fba0b6df79cb3b86b2c491d4,readiness_preserved_lineage
EXTEXTRACT-df033ac3f97445cc0984eba6,EXTPAYLOAD-ea211922f6cdb03ff521bab7,EXTCAND-05f96a131a939a03d2eba330,readiness_preserved_lineage
EXTEXTRACT-4d76f7585dfa5180c0bfa4d0,EXTPAYLOAD-ea22f9f8207c8846e80dc2d1,RESCAND-2355f9825e2243ea3b96dff0,readiness_preserved_lineage
EXTEXTRACT-f0d201b9fd26db470419371d,EXTPAYLOAD-ea23d1b5ca4045030c87dcc3,EXTCAND-9bc4028ff816b0104e9095ed,readiness_preserved_lineage
EXTEXTRACT-3945044d3b11f1ee6134d08a,EXTPAYLOAD-ea258f14eaf2738f6eb91205,RESCAND-c545fb58ee9881406d7f9cd3,readiness_preserved_lineage
EXTEXTRACT-e3386ef6c2b0abff800f94c3,EXTPAYLOAD-ea3036b550c84a63447e65ed,RESCAND-bd147b55671cb46b27e45e29,readiness_preserved_lineage
EXTEXTRACT-9b7f5d8d524497393b155c9a,EXTPAYLOAD-ea3200a0441a69efdb1b3a2e,RESCAND-2b7b3b44d85261f432372192,readiness_preserved_lineage
EXTEXTRACT-952c2e2e5d1c02ec086ae5bf,EXTPAYLOAD-ea32d39ea68f3e7bfd04e657,RESCAND-84647263339fc3ab81f830f3,readiness_preserved_lineage
EXTEXTRACT-0103c9317b420c620676a934,EXTPAYLOAD-ea33b3d5889ec38860bae35c,EXTCAND-0c99963b041491e37404ecf2,readiness_preserved_lineage
EXTEXTRACT-aa59184df2c2018bbc1b5ff6,EXTPAYLOAD-ea350ccb19c881775c6b9ad5,EXTCAND-ad8ef95afc8a3037f2ea1f7d,readiness_preserved_lineage
EXTEXTRACT-e699c53b79b8dde5d46d4c31,EXTPAYLOAD-ea380204a5d139847a6469fe,RESCAND-8b3ef9f7fb26f45b9f1c51a9,readiness_preserved_lineage
EXTEXTRACT-e699c53b79b8dde5d46d4c31,EXTPAYLOAD-ea380204a5d139847a6469fe,RESCAND-fca14ce4051429a3aabf5df2,readiness_preserved_lineage
EXTEXTRACT-874bd971a199dbbb96f285bc,EXTPAYLOAD-ea422fed42a552c6c4a8c6c1,RESCAND-bffd708378f31fa7a75fbe8b,readiness_preserved_lineage
EXTEXTRACT-fad25bc417d8770dc8d44709,EXTPAYLOAD-ea43baab0da72be14dff023e,RESCAND-fa4a13c3c8d52b0d0e532b8a,readiness_preserved_lineage
EXTEXTRACT-c6d65927eda21ed969fe3b0d,EXTPAYLOAD-ea4be34e154657a2622eb8a6,RESCAND-feac06dfcd6e5ea964f7e04d,readiness_preserved_lineage
EXTEXTRACT-766325ad093688e3f5ff32e4,EXTPAYLOAD-ea538deb990ee4e9326a46f9,EXTCAND-a97fc4a6ee3135948f926bc7,readiness_preserved_lineage
EXTEXTRACT-36a5b2c19fb81313fc0df2f1,EXTPAYLOAD-ea55c4cbcaa3e64a6cb995db,EXTCAND-7574030c022aa82c1a9072bd,readiness_preserved_lineage
EXTEXTRACT-16e99148f34fd3ad23492f05,EXTPAYLOAD-ea5fb4bea4ef7aba2259b88e,EXTCAND-43fc1ddd3e89981333c8a12d,readiness_preserved_lineage
EXTEXTRACT-6473ad8fe2f0d19abe8eb49a,EXTPAYLOAD-ea63a640d9ea5a00a87054c7,EXTCAND-9dad14e7261242447c2eea63,readiness_preserved_lineage
EXTEXTRACT-07d5a68a387701253e623c31,EXTPAYLOAD-ea6488195cca82e879264fa4,RESCAND-492b6b7be21da7d6d3d61c12,readiness_preserved_lineage
EXTEXTRACT-b3bdd3a28f7c5494504beee5,EXTPAYLOAD-ea72176d2ada6bd539d9e934,RESCAND-6cafb982d9bec0c2d9bb2a0d,readiness_preserved_lineage
EXTEXTRACT-b9548a4ff30f2a3a80d6c008,EXTPAYLOAD-ea7aed7837b7702d2196399f,EXTCAND-c7ff82ee7ac284b55442a42e,readiness_preserved_lineage
EXTEXTRACT-2ab0d22b6c1e2992dd16a1ad,EXTPAYLOAD-ea7cfa30e245bbdca77dff37,EXTCAND-51cf9a098814d248eb5770b2,readiness_preserved_lineage
EXTEXTRACT-61d117f57326334131bcff63,EXTPAYLOAD-ea81c203ce9a4c9718ceb32a,RESCAND-52f00b6f5f34edcdc9c6c59c,readiness_preserved_lineage
EXTEXTRACT-61d117f57326334131bcff63,EXTPAYLOAD-ea81c203ce9a4c9718ceb32a,RESCAND-da250f3bb286e509d1de704c,readiness_preserved_lineage
EXTEXTRACT-d8ad747fd3a1736b7a1b20fa,EXTPAYLOAD-ea825d37e33e7ef6995158b4,EXTCAND-fc9ae8ba0d77fd5649f8e1dd,readiness_preserved_lineage
EXTEXTRACT-2b83c87d62f060e0e2d05c9e,EXTPAYLOAD-ea85238508a1f97b357f4586,RESCAND-536a5a08b29ea69ca7e5fbd3,readiness_preserved_lineage
EXTEXTRACT-2b83c87d62f060e0e2d05c9e,EXTPAYLOAD-ea85238508a1f97b357f4586,RESCAND-ab459c83a9c84b85f2ef7162,readiness_preserved_lineage
EXTEXTRACT-859eee644f27783ca4b2c8a2,EXTPAYLOAD-ea85c836364ccf2f07d0a56f,RESCAND-106c233943086a4f30a6f839,readiness_preserved_lineage
EXTEXTRACT-955056520e67ce9d78840429,EXTPAYLOAD-ea8b227fca6526da2e312542,RESCAND-356a9d0d7811be107e762a63,readiness_preserved_lineage
EXTEXTRACT-40040b69b8e88ffc534ffffe,EXTPAYLOAD-ea93c343c28d411659dba585,EXTCAND-5b8aeec7b179becadf7d7b57,readiness_preserved_lineage
EXTEXTRACT-096831767f49a0cfe1698f4c,EXTPAYLOAD-ea96809afc87428b242574c6,EXTCAND-40dd5994d570cc8a1b0fbed6,readiness_preserved_lineage
EXTEXTRACT-f8077556dd24cba9a55dfc92,EXTPAYLOAD-eaa1703e12586fb57d9855e2,RESCAND-be605cad92a7fd30ccf99b69,readiness_preserved_lineage
EXTEXTRACT-be1a23dca2842f843676b9b0,EXTPAYLOAD-eaa26c4d6478fca343f52a61,EXTCAND-eb905a61777ceae6c2ca47a0,readiness_preserved_lineage
EXTEXTRACT-d41dd38ba94f521814069dfc,EXTPAYLOAD-eaa2ed10abb664100adf6e54,EXTCAND-534455b95c677b8f75ca4057,readiness_preserved_lineage
EXTEXTRACT-a173e4a76d9587ffe66d8b08,EXTPAYLOAD-eaa33016c995820b75655c5a,RESCAND-adb2dc44301c1e19dd3dc5c3,readiness_preserved_lineage
EXTEXTRACT-69eaeba0cfbf91ee1a03da61,EXTPAYLOAD-eaa682722e4706f05fbd6e72,EXTCAND-16bb9a3c26da771c3c385fc0,readiness_preserved_lineage
EXTEXTRACT-539cf51c7fdf654c4e6ac11f,EXTPAYLOAD-eaad929e036138108890b942,RESCAND-a406dcc8365ab8c8cc41a9e0,readiness_preserved_lineage
EXTEXTRACT-307c447eeff605348613c703,EXTPAYLOAD-eab32d60650e93d1bab2717b,EXTCAND-bc20d1957d1b2074ffc07bda,readiness_preserved_lineage
EXTEXTRACT-ce33b16c2f05114af7af9925,EXTPAYLOAD-eab468d43967d1e9ec223556,RESCAND-d8c39508bbdafe38751a0d48,readiness_preserved_lineage
EXTEXTRACT-7cc29ca740fc430b2100c92f,EXTPAYLOAD-eab4fb628e77c2adb510db6e,EXTCAND-32c6a3599e3397463d1d0a7a,readiness_preserved_lineage
EXTEXTRACT-934687129f70a15d1911a979,EXTPAYLOAD-eab6ce558f7aa34f3cf5286f,RESCAND-14be85050611a9b6394a775b,readiness_preserved_lineage
EXTEXTRACT-2d23cb8b2b3f24abb360cd4d,EXTPAYLOAD-eabb3c5ca42b6e9c4b61172c,EXTCAND-cf32201c129ad2bf90de5de3,readiness_preserved_lineage
EXTEXTRACT-d2684ba27f6e29d7e628b9cf,EXTPAYLOAD-eac531265c69253d0f1a5741,RESCAND-ada004ef50b7c67875c0eebd,readiness_preserved_lineage
EXTEXTRACT-2499b220e87eee3930926e6a,EXTPAYLOAD-eac7154f24865ac82b58400e,EXTCAND-9a027ebc41b646e3eb59ac78,readiness_preserved_lineage
EXTEXTRACT-70f8b9f2fdbb14a379ce735b,EXTPAYLOAD-eacdcf01880183cc20b116ce,EXTCAND-b63993671c063fd74e28947f,readiness_preserved_lineage
EXTEXTRACT-fd1ac6bc55a91188867003ed,EXTPAYLOAD-ead054078fa81e76520df14d,RESCAND-090564e28dfe63462bde281b,readiness_preserved_lineage
EXTEXTRACT-f8cd8e19eadbe5907f57c6a8,EXTPAYLOAD-ead179e7bc2504b602e1457f,RESCAND-1391c36cbc6531734e10ec23,readiness_preserved_lineage
EXTEXTRACT-302e22df97df8017587cc345,EXTPAYLOAD-ead7cf5dda5ea6d19eed91ed,RESCAND-8b4ee2e1ec2a349b37c65a17,readiness_preserved_lineage
EXTEXTRACT-9eb843d13153c8874401715c,EXTPAYLOAD-ead84599599ad6ddb280d6ca,RESCAND-b1fa0157760a081e22e13ed1,readiness_preserved_lineage
EXTEXTRACT-61e46fb9065bd163d0229fa9,EXTPAYLOAD-ead899ba646a612b3cd999da,RESCAND-eb9a829c61dcccda5989f614,readiness_preserved_lineage
EXTEXTRACT-55457252a718f3b63af05366,EXTPAYLOAD-eae185569527387e8a442aa1,EXTCAND-496ca550f433582465eb80cd,readiness_preserved_lineage
EXTEXTRACT-12fc47ead709d390d7bbae06,EXTPAYLOAD-eae2294421c83d7218b7a013,RESCAND-784b9e1f00d8912771dc0764,readiness_preserved_lineage
EXTEXTRACT-909b381977f371b3de5d39e4,EXTPAYLOAD-eae7b1737376c6a25dc7f67b,EXTCAND-36026d847ef6c99112bda882,readiness_preserved_lineage
EXTEXTRACT-db50cd6af11dfdd28ef0a1b7,EXTPAYLOAD-eaebe96c4d42cf76f3e6c8dc,EXTCAND-17289f395bb4dae354619319,readiness_preserved_lineage
EXTEXTRACT-edb7d7e2ca1aa7180e17b7cd,EXTPAYLOAD-eaee1fc860a36a37a3044e91,EXTCAND-074e7b307c5de804abd3131d,readiness_preserved_lineage
EXTEXTRACT-9278602db9e5ed654cf3059a,EXTPAYLOAD-eaf506f3d8b80a41634f919c,RESCAND-15eff34606a40ad9efc5fc0d,readiness_preserved_lineage
EXTEXTRACT-5eacbe316d61668efbf6b137,EXTPAYLOAD-eaf66e1604383b366e12de24,EXTCAND-4a59816ab216c9bfb9432a45,readiness_preserved_lineage
EXTEXTRACT-0d35342925e877a770f3caf2,EXTPAYLOAD-eafe4a4a2ddf8e92ea6ef59b,EXTCAND-2645e3d1a1d2de93bf1e6c94,readiness_preserved_lineage
EXTEXTRACT-b6525cd0e54ad59938073246,EXTPAYLOAD-eb03d61a38d2fe9ba513a22b,EXTCAND-d809ca0206435ba359964f50,readiness_preserved_lineage
EXTEXTRACT-f91e8f47fdf6f935738c9058,EXTPAYLOAD-eb04f0f47e3d3a0dbde89512,EXTCAND-40b96b6faa0b87e217f62cba,readiness_preserved_lineage
EXTEXTRACT-e6fc79c0d4c0e9ef10e39025,EXTPAYLOAD-eb0ea08fd1acca2768dac893,EXTCAND-8509270a1c1a2010a28b03ef,readiness_preserved_lineage
EXTEXTRACT-bb87082333bce66f41073cc1,EXTPAYLOAD-eb146414386cdd25fe5edb5d,RESCAND-e3974ff9ca31702a16a025f8,readiness_preserved_lineage
EXTEXTRACT-ce6dbceb64fb8a147325e088,EXTPAYLOAD-eb1b71305822af13ccc7f219,EXTCAND-bf39ceb52eba21b40e8096bc,readiness_preserved_lineage
EXTEXTRACT-86dfc319d710e7b0ca0daa52,EXTPAYLOAD-eb21745d07431d5f4145743c,EXTCAND-d5ab5282929cf45b5695a23d,readiness_preserved_lineage
EXTEXTRACT-c8cd1bb85edc88f0138d5e08,EXTPAYLOAD-eb25115fefbd731615b8aaa7,RESCAND-7fa0bbaa80e8c8484b7f8cbc,readiness_preserved_lineage
EXTEXTRACT-b5d9c2d7ed038936350fd469,EXTPAYLOAD-eb26178328f34b68f4b35808,EXTCAND-eea4f950e3251551f2387403,readiness_preserved_lineage
EXTEXTRACT-a16d309da556617264d4c08b,EXTPAYLOAD-eb27a51305270ec43337d927,EXTCAND-ad75c6234e84012a79be6c9f,readiness_preserved_lineage
EXTEXTRACT-456f658158dc345ed11a07ff,EXTPAYLOAD-eb38fe3445ad4ce82edd9c44,RESCAND-7b1124a6ccb164ae26d1b3f1,readiness_preserved_lineage
EXTEXTRACT-eaed703c0a6d173bc9551ccc,EXTPAYLOAD-eb39e56db69b693b82e3899d,RESCAND-9008df9fa686d8869996a804,readiness_preserved_lineage
EXTEXTRACT-c142a7bad34863dc23094bd0,EXTPAYLOAD-eb3a7c342da880501450d4f1,RESCAND-2821d8a12175730b4aaf72f4,readiness_preserved_lineage
EXTEXTRACT-78837d0b31316aadd6d44287,EXTPAYLOAD-eb3f6b552e00fb0f784733bc,RESCAND-6bb54b2b13f1edf9ab340302,readiness_preserved_lineage
EXTEXTRACT-2d15dd5e25cc627dbf1125c7,EXTPAYLOAD-eb44cd02f8ef88f1c6dc76e3,RESCAND-3521d23a069c894aea074053,readiness_preserved_lineage
EXTEXTRACT-c5424fba5f533db9de2fdf48,EXTPAYLOAD-eb45c90f46d9d0092c0dd1c7,RESCAND-ac1adea3ed94146d9ab2da47,readiness_preserved_lineage
EXTEXTRACT-1f15d4c5e896636f4695ee16,EXTPAYLOAD-eb46cb91ab85bd9c242c6911,EXTCAND-f60f63b5c66e9edca6718a8f,readiness_preserved_lineage
EXTEXTRACT-a560779320a95761734c100c,EXTPAYLOAD-eb4908e885c795c450560300,RESCAND-8b64bb292f5d1302ec62f661,readiness_preserved_lineage
EXTEXTRACT-5b59bf3fff0396d1ab767b35,EXTPAYLOAD-eb49dff8f2975d0c29633aa7,EXTCAND-30de13cabb798bd037877ace,readiness_preserved_lineage
EXTEXTRACT-fdc50e67dacbce478ebad3ac,EXTPAYLOAD-eb4f14178ed870004a60be8c,EXTCAND-c69a89306ee7a6adac2dde56,readiness_preserved_lineage
EXTEXTRACT-0ef397385edd351de35ee0ff,EXTPAYLOAD-eb527eeedefeb5eb47c3a453,EXTCAND-12f3aa5ae2158edd63499d35,readiness_preserved_lineage
EXTEXTRACT-78a22773413307a6796f8144,EXTPAYLOAD-eb55bff846826cdaee02df95,EXTCAND-49b1017cc06e404bd98c0186,readiness_preserved_lineage
EXTEXTRACT-12ac48f6cd38a4005928fb74,EXTPAYLOAD-eb55c6935e63380e06fef8bf,RESCAND-42266cccd49b4d358e3fccb7,readiness_preserved_lineage
EXTEXTRACT-de0b58718978ad45a1c16617,EXTPAYLOAD-eb578c667b61ccc6c7fd9550,RESCAND-555224b06af9dc58cfe4c4f5,readiness_preserved_lineage
EXTEXTRACT-fe48db57ffc993184c639d50,EXTPAYLOAD-eb584a17e61c349f78c79380,RESCAND-d93f7561313cd75403bc7749,readiness_preserved_lineage
EXTEXTRACT-52976d2f8fb43999a377ba1e,EXTPAYLOAD-eb5994741f5eacf1c2e3ba12,RESCAND-28c4b56d60eb2c4f878b87ab,readiness_preserved_lineage
EXTEXTRACT-31b230eb216c273c00d79d68,EXTPAYLOAD-eb5c88a0437032c1c1e96736,EXTCAND-7e0cfda4c57e59d7c55793ee,readiness_preserved_lineage
EXTEXTRACT-d57861a9b4ab27ca8bfc86ee,EXTPAYLOAD-eb654ffed1ea555701b46fa4,RESCAND-0bbf4272727503f3d7324145,readiness_preserved_lineage
EXTEXTRACT-4d0f3676b90237f0be73bbc7,EXTPAYLOAD-eb6b19cbd5b96b7b21a62a7c,RESCAND-0cf890c47064734083b3c82c,readiness_preserved_lineage
EXTEXTRACT-60fbfda2b67ff01774ad6d9a,EXTPAYLOAD-eb6d733bc1766022aa49d0f4,RESCAND-cff1f01e3cc07417383590f0,readiness_preserved_lineage
EXTEXTRACT-12b216ca4535fb8c39badc5d,EXTPAYLOAD-eb7acf92c975eec619409dc8,EXTCAND-89b5cd0a0e922511e45c0ffe,readiness_preserved_lineage
