source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_4276de4a9bf3552f4fe766cb,TRI-bdf03306613f51ceb425,NSCQ-OH-20260720-0654,VER-8cadb4388032af09918e,cog_2025_172504,172504,OH,Oberlin,CITY OF OBERLIN,https://cityofoberlin.com/wp-content/uploads/2024/09/24-55.pdf,https://cityofoberlin.com/wp-content/uploads/2024/09/24-55.pdf,https://cityofoberlin.com/wp-content/uploads/2024/09/24-55.pdf,Ordinance No. 24-55 AC CMS (Approving a Collective Bargaining Agreement Between the City of Oberlin and OPBA for Oberlin Police Department Full-Time Dispatchers),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-5c992020a38641eecdca,1,canonical_representative,1230,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_07907a017b98b603ff950418,TRI-41aa6685ae8b0c4e1d84,NSCQ-FL-20260720-0094,VER-f39d9f4a5fd082383949,cog_2025_214784,214784,FL,Doral,CITY OF DORAL,https://www.cityofdoral.com/files/assets/city/v/2/departments/human-resources/docs/police-officers-and-police-sergeants-collective-bargaining-agreement.pdf,https://www.cityofdoral.com/files/assets/city/v/3/departments/human-resources/docs/police-officers-and-police-sergeants-collective-bargaining-agreement.pdf,https://www.cityofdoral.com/files/assets/city/v/3/departments/human-resources/docs/police-officers-and-police-sergeants-collective-bargaining-agreement.pdf,Police Officers and Police Sergeants Collective Bargaining Agreement (Res. No. 25-260; Exhibit A),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-c5b53246f014e4a3ffb4,1,canonical_representative,1233,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_7d07fe2d59e9374ee5383186,TRI-ed68d7304477f2e78651,NSCQ-OR-20260720-0161,VER-389d1e185a9f2a6869a2,cog_2025_173687,173687,OR,Independence,CITY OF INDEPENDENCE,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-3ca5c3a22bfa485eba428af4705ad985/ITEM-Attachment-001-e58405177aff4b67b9532a5218926ed0.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-3ca5c3a22bfa485eba428af4705ad985/ITEM-Attachment-001-e58405177aff4b67b9532a5218926ed0.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/indpndncia-meet-3ca5c3a22bfa485eba428af4705ad985/ITEM-Attachment-001-e58405177aff4b67b9532a5218926ed0.pdf,"Police Department Union Contract (July 1, 2026 to June 30, 2028) — signed contract attachment",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-8cf5543a4294ab725dc0,1,canonical_representative,1236,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_b9a0c9c728b7af5a55dfe7c7,TRI-a997857b96dcca57919d,NSCQ-NY-20260720-0001,VER-df2dd2ff12d535a69693,ny_buffalo,186634,NY,Buffalo,CITY OF BUFFALO,https://www.seethroughny.net/contracts/CityofBuffalo_F_moa_2025.pdf,https://www.seethroughny.net/contracts/CityofBuffalo_F_moa_2025.pdf,https://www.seethroughny.net/contracts/CityofBuffalo_F_moa_2025.pdf,"Memorandum of Agreement between the City of Buffalo and the Buffalo Professional Firefighters Association, Local 282, IAFF, AFL-CIO (successor Collective Bargaining Agreement)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,fire,,no,unknown,URL-77784d9b7fc945932d22,1,canonical_representative,1239,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_9582d6af5fdaaf742fcea95b,TRI-ccd1b7d339ad4a524015,NSCQ-IL-20260720-0080,VER-ced5e8eaf806e2e0fb8e,cog_2025_162229,162229,IL,Arlington Heights,VILLAGE OF ARLINGTON HEIGHTS,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2020%20-%202022%20Fire%20Contract.pdf,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2020%20-%202022%20Fire%20Contract.pdf,https://cms2.revize.com/revize/arlington/Transparency/Collective%20Bargaining%20Agreements/Fire/2020%20-%202022%20Fire%20Contract.pdf,2020 - 2022 Fire Contract,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,no,likely_official,URL-3bead6aaff681fbd41a1,1,canonical_representative,1242,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_ad514e05ce6990ea005bc2f1,TRI-7637516d161209a984ee,NSCQ-MI-20260720-0013,VER-f800b247ccb7dcf07695,cog_2025_190480,190480,MI,Ann Arbor,CITY OF ANN ARBOR,https://www2.a2gov.org/HRWebshare/Union%20Contracts/IAFF%20Contract.pdf,https://www2.a2gov.org/HRWebshare/Union%20Contracts/IAFF%20Contract.pdf,https://www2.a2gov.org/HRWebshare/Union%20Contracts/IAFF%20Contract.pdf,Agreement between the City of Ann Arbor and IAFF Local 693,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-58e8e58156772dc211b2,1,canonical_representative,1245,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_f83a5884cded634229cf421c,TRI-ff76d2577a4cf7715b85,NSCQ-TX-20260720-0040,VER-478568aac984e1bd0cba,cog_2025_209562,209562,TX,Denton,CITY OF DENTON,https://www.cleat.org/wp-content/uploads/2024/05/Denton-Police-Meet-and-Confer-Agreement-Final-Ratified-2022-2026-Clean-Draft-9-15-22-.pdf,https://www.cleat.org/wp-content/uploads/2024/05/Denton-Police-Meet-and-Confer-Agreement-Final-Ratified-2022-2026-Clean-Draft-9-15-22-.pdf,https://www.cleat.org/wp-content/uploads/2024/05/Denton-Police-Meet-and-Confer-Agreement-Final-Ratified-2022-2026-Clean-Draft-9-15-22-.pdf,Denton Police Meet and Confer Agreement (Final Ratified 2022-2026 Clean Draft 9-15-22),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,yes,unknown,URL-09cdd584407fa0ea32b6,1,canonical_representative,1248,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_0511f2adec21ad2c0d5cbc0b,TRI-2658ac4f222e366fd7cf,NSCQ-MA-20260720-0149,VER-b6a0c34f026c33dd2e3e,cog_2025_195851,195851,MA,Easthampton Town,CITY OF EASTHAMPTON TOWN,https://easthamptonma.gov/DocumentCenter/View/9635/DPW-Unit-B---2025---2028,https://easthamptonma.gov/DocumentCenter/View/9635/DPW-Unit-B---2025---2028,https://easthamptonma.gov/DocumentCenter/View/9635/DPW-Unit-B---2025---2028,DPW Unit B - 2025 - 2028,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-77f1371843bd4b2bb6cc,1,canonical_representative,1251,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_f36394dec90e71d87d871818,TRI-90bd315e86efa5df83e0,NSCQ-IL-20260720-0227,VER-0dcccae13984a7a752cf,cog_2025_162304,162304,IL,Glendale Heights,VILLAGE OF GLENDALE HEIGHTS,https://www.glendaleheights.org/DocumentCenter/View/393/AFSCME-PDF,https://www.glendaleheights.org/DocumentCenter/View/393/AFSCME-PDF,https://www.glendaleheights.org/DocumentCenter/View/393/AFSCME-PDF,"AGREEMENT (Expiring April 30, 2027)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-6adca5ca15b5a8a35e5f,1,canonical_representative,1254,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_748b2fa6d4d5d1b7257f8bf0,TRI-f7ffdc5a27fb4f96529a,NSCQ-MI-20260720-0005,VER-da5a3928a12011077d53,cog_2025_166690,166690,MI,Lansing,CITY OF LANSING,https://archive.lib.msu.edu/LIR/contracts/c10171.pdf,https://archive.lib.msu.edu/LIR/contracts/c10171.pdf,https://archive.lib.msu.edu/LIR/contracts/c10171.pdf,"Agreement between City of Lansing, Michigan and Teamsters Local 214 (State, County and Municipal Workers)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,non_safety,,yes,unknown,URL-4718d5dad1eadbe329ef,1,canonical_representative,1257,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_8711d1fd6b6d36e26c867a79,TRI-ff912a59ac4f5037a3a7,NSCQ-TX-20260720-0003,VER-b32bc3afb94644c30e2d,tx_houston,176169,TX,Houston,CITY OF HOUSTON,https://citypuc.s3.amazonaws.com/Houston%20Police%20Department/Police%20Union%20Contract.pdf,https://citypuc.s3.amazonaws.com/Houston%20Police%20Department/Police%20Union%20Contract.pdf,https://citypuc.s3.amazonaws.com/Houston%20Police%20Department/Police%20Union%20Contract.pdf,"Meet & Confer Agreement between the Houston Police Officers’ Union and the City of Houston, Texas (2/9/2015) (includes Base Pay and Step Tables for 2015–2018)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,yes,unknown,URL-aec19bc4b346a6d09162,1,canonical_representative,1260,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_6f490b574ebdbc53988ef932,TRI-6e224fe1bf1ca028e595,NSCQ-MA-20260720-0024,VER-01d2dd5867ecc155b542,ma_seekonk,166481,MA,Seekonk,TOWN OF SEEKONK,https://www.seekonk-ma.gov/Archive.aspx?ADID=278,https://www.seekonk-ma.gov/ArchiveCenter/ViewFile/Item/278,https://www.seekonk-ma.gov/ArchiveCenter/ViewFile/Item/278,Library Unit Contract (7-1-2014 to 6-30-2017),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-13e0ba742343d5dd18be,1,canonical_representative,1263,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_3c3bf5f930a118828d74152c,TRI-a6050340aac40ebcb4a8,NSCQ-IL-20260720-0100,VER-99adf2d1f1de90a21001,cog_2025_162295,162295,IL,Downers Grove,VILLAGE OF DOWNERS GROVE,https://cdn.downers.us/public/docs/laborContracts/PDSergeants_2025-2028.pdf,https://cdn.downers.us/public/docs/laborContracts/PDSergeants_2025-2028.pdf,https://cdn.downers.us/public/docs/laborContracts/PDSergeants_2025-2028.pdf,PD Sergeants 2025-2028 | Village of Downers Grove | Sergeants Lodge 73-2 (Illinois FOP Labor Council),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-e0854a2c48dd748deb53,1,canonical_representative,1266,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_4c3d1ddf05183c15a0d7aae3,TRI-be5b8b872199f8bd34dc,NSCQ-MI-20260720-0155,VER-e8453b046027f956fd67,cog_2025_166760,166760,MI,Hazel Park,CITY OF HAZEL PARK,https://archive.lib.msu.edu/LIR/contracts/c7451.pdf,https://archive.lib.msu.edu/LIR/contracts/c7451.pdf,https://archive.lib.msu.edu/LIR/contracts/c7451.pdf,Labor Agreement between CITY OF HAZEL PARK and THE HAZEL PARK POLICE OFFICERS (Fraternal Order of Police - Patrol Officers),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,no,unknown,URL-74555319f42d9ade394c,1,canonical_representative,1269,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_5593c98fb66f75aaaca1f0a2,TRI-0bcbb35c2d3e39f2fee2,NSCQ-TX-20260720-0071,VER-65e78cdfab500a117fbc,cog_2025_135285,135285,TX,San Angelo,CITY OF SAN ANGELO,https://www.cleat.org/wp-content/uploads/2025/11/san-angelo-2025-2026-Meet-and-Confer-Agreement.pdf,https://www.cleat.org/wp-content/uploads/2025/11/san-angelo-2025-2026-Meet-and-Confer-Agreement.pdf,https://www.cleat.org/wp-content/uploads/2025/11/san-angelo-2025-2026-Meet-and-Confer-Agreement.pdf,Meet and Confer Agreement (San Angelo Police Officers Coalition),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,no,unknown,URL-cccab1fa54a693a49945,1,canonical_representative,1272,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_263db17be4557b353a1af125,TRI-24eac458070441e833f0,NSCQ-MA-20260720-0158,VER-a64ae2d2de878cfd7087,cog_2025_224819,224819,MA,Winthrop Town,CITY OF WINTHROP TOWN,https://winthropma.gov/DocumentCenter/View/234/Library-Union-PDF,https://winthropma.gov/DocumentCenter/View/234/Library-Union-PDF,https://winthropma.gov/DocumentCenter/View/234/Library-Union-PDF,"Collective Bargaining Agreement (Town of Winthrop & Winthrop Library Staff Association, M.S.L.A)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,no,likely_official,URL-3e904b41f0854289b550,1,canonical_representative,1275,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_5b7b8325dc75b7f7920adfcc,TRI-3c2e91957cc2de119540,NSCQ-IL-20260720-0237,VER-f73b37210f6e2ff9b744,cog_2025_162253,162253,IL,Lansing,VILLAGE OF LANSING,https://cms2.revize.com/revize/lansingil/Fire.pdf,https://cms2.revize.com/revize/lansingil/Fire.pdf,https://cms2.revize.com/revize/lansingil/Fire.pdf,A Labor Agreement Between The Village of Lansing and The Lansing Professional Firefighters Association (IAFF Local #3709),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,no,likely_official,URL-42e39689d9efb07682af,1,canonical_representative,1278,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_9ec53adb32987049315cad68,TRI-296dab7659a42cd7562f,NSCQ-MI-20260720-0004,VER-5714c5c651b4d5798e30,cog_2025_166690,166690,MI,Lansing,CITY OF LANSING,https://steveharrypublicpolicy.com/CityEmployees/RuleofLaw/IAFFcontract.pdf,https://steveharrypublicpolicy.com/CityEmployees/RuleofLaw/IAFFcontract.pdf,https://steveharrypublicpolicy.com/CityEmployees/RuleofLaw/IAFFcontract.pdf,"Agreement between the City of Lansing and Local 421, International Association of Fire Fighters (AFL-CIO)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,fire,,yes,unknown,URL-ec1991702e700d31cb9c,1,canonical_representative,1281,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_deb0278b3886c4ea34f483f2,TRI-8eea1a20722f259567cc,NSCQ-TX-20260720-0038,VER-d8c7bdbfcc87db366521,cog_2025_176022,176022,TX,Brownsville,CITY OF BROWNSVILLE,https://www.cleat.org/wp-content/uploads/2023/02/Brownsville-contract-2022-2026-FINAL.pdf,https://www.cleat.org/wp-content/uploads/2023/02/Brownsville-contract-2022-2026-FINAL.pdf,https://www.cleat.org/wp-content/uploads/2023/02/Brownsville-contract-2022-2026-FINAL.pdf,City/BPOA Labor Agreement (Brownsville Police Officers’ Association) — FY 2022-23 through FY 2025-26,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,no,unknown,URL-0e028b410cb64a634cfc,1,canonical_representative,1284,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_6bebd07fe71a8b476cd44863,TRI-e16eb73e523353c368c6,NSCQ-MA-20260720-0122,VER-1aca83a249cdb8634b12,cog_2025_224800,224800,MA,West Springfield Town,CITY OF WEST SPRINGFIELD TOWN,https://mlsa.ma.aft.org/sites/default/files/article_pdf_files/2017-09/wspfld_library_union_contract_2017-2020.pdf,https://mlsa.ma.aft.org/sites/default/files/article_pdf_files/2017-09/wspfld_library_union_contract_2017-2020.pdf,https://mlsa.ma.aft.org/sites/default/files/article_pdf_files/2017-09/wspfld_library_union_contract_2017-2020.pdf,"Agreement Between the Town of West Springfield and West Springfield Public Library Employees Association (Affiliated with Massachusetts Library Staff Association, Local 4928, AFT, AFT Massachusetts, AFL-CIO)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,non_safety,,no,unknown,URL-318d9a7bc578cdaf3a57,1,canonical_representative,1287,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_09557ae995b3972e33fa3009,TRI-c00b02b4da03ae6226d3,NSCQ-IL-20260720-0230,VER-5f7af4778be881eb4182,cog_2025_162428,162428,IL,Gurnee,VILLAGE OF GURNEE,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/local-150-admin-agreement-%28may-1-2025-through-april-30-2029%29.pdf?sfvrsn=346b47b1_1,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/local-150-admin-agreement-%28may-1-2025-through-april-30-2029%29.pdf?sfvrsn=346b47b1_1,https://www.gurnee.il.us/docs/default-source/human-resources/union-contracts/local-150-admin-agreement-%28may-1-2025-through-april-30-2029%29.pdf?sfvrsn=346b47b1_1,"Local 150 Admin Agreement (May 1, 2025 through April 30, 2029)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-3b3ff8dc0c19ff5f92b4,1,canonical_representative,1290,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
