post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
828,2024,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,228,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_168682,168682,MS,Picayune,CITY OF PICAYUNE,municipal,place,11862,2023,1,no,Pearl River County (28109; primary),0.890300,0.589022,21.286,10.000,16.122,10.554,8.860,5.000,0.000,0.000,71.822,2024,Tier 2,low,population percentile 89.0; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,3,0.666667,1.333333,0.333333,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF PICAYUNE"" MS official website","""CITY OF PICAYUNE"" MS collective bargaining agreement","""CITY OF PICAYUNE"" MS police union contract","""CITY OF PICAYUNE"" MS fire union contract","""CITY OF PICAYUNE"" MS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PICAYUNE (Census government ID 168682; locked municipality ID cog_2025_168682). County context: Pearl River County (28109; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
829,2025,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,229,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_172687,172687,OH,Walbridge,VILLAGE OF WALBRIDGE,municipal,place,3043,2023,1,no,Wood County (39173; primary),0.723713,0.503615,17.750,10.000,19.353,15.076,4.640,5.000,0.000,0.000,71.819,2025,Tier 2,high,population percentile 72.4; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""VILLAGE OF WALBRIDGE"" OH official website","""VILLAGE OF WALBRIDGE"" OH collective bargaining agreement","""VILLAGE OF WALBRIDGE"" OH police union contract","""VILLAGE OF WALBRIDGE"" OH fire union contract","""VILLAGE OF WALBRIDGE"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF WALBRIDGE (Census government ID 172687; locked municipality ID cog_2025_172687). County context: Wood County (39173; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
830,2026,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,230,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_169137,169137,MO,Manchester,CITY OF MANCHESTER,municipal,place,18012,2023,1,no,St. Louis County (29189; primary),0.922123,0.615247,22.140,10.000,15.797,10.173,8.708,5.000,0.000,0.000,71.818,2026,Tier 2,low,population percentile 92.2; municipal/place; state evidence low; smoothed yield component 15.8/20; 2 county relationship(s); unscouted,7,0.714286,1.571429,0.285714,0.222222,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF MANCHESTER"" MO official website","""CITY OF MANCHESTER"" MO collective bargaining agreement","""CITY OF MANCHESTER"" MO police union contract","""CITY OF MANCHESTER"" MO fire union contract","""CITY OF MANCHESTER"" MO salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MANCHESTER (Census government ID 169137; locked municipality ID cog_2025_169137). County context: St. Louis County (29189; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
831,2027,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,231,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_124657,124657,ID,Mountain Home,CITY OF MOUNTAIN HOME,municipal,place,16703,2023,1,no,Elmore County (16039; primary),0.916433,0.610510,21.986,10.000,15.708,10.574,8.549,5.000,0.000,0.000,71.818,2027,Tier 2,low,population percentile 91.6; municipal/place; state evidence low; smoothed yield component 15.7/20; 2 county relationship(s); unscouted,9,0.666667,1.555556,0.333333,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF MOUNTAIN HOME"" ID official website","""CITY OF MOUNTAIN HOME"" ID collective bargaining agreement","""CITY OF MOUNTAIN HOME"" ID police union contract","""CITY OF MOUNTAIN HOME"" ID fire union contract","""CITY OF MOUNTAIN HOME"" ID salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MOUNTAIN HOME (Census government ID 124657; locked municipality ID cog_2025_124657). County context: Elmore County (16039; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
832,2028,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,232,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_169446,169446,MT,Columbia Falls,CITY OF COLUMBIA FALLS,municipal,place,5723,2023,1,no,Flathead County (30029; primary),0.814460,0.543265,19.552,10.000,17.294,12.360,7.610,5.000,0.000,0.000,71.816,2028,Tier 2,low,population percentile 81.4; municipal/place; state evidence low; smoothed yield component 17.3/20; 2 county relationship(s); unscouted,7,1.000000,3.142857,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF COLUMBIA FALLS"" MT official website","""CITY OF COLUMBIA FALLS"" MT collective bargaining agreement","""CITY OF COLUMBIA FALLS"" MT police union contract","""CITY OF COLUMBIA FALLS"" MT fire union contract","""CITY OF COLUMBIA FALLS"" MT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF COLUMBIA FALLS (Census government ID 169446; locked municipality ID cog_2025_169446). County context: Flathead County (30029; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
833,2029,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,233,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_204835,204835,MO,Ferguson,CITY OF FERGUSON,municipal,place,17996,2023,1,no,St. Louis County (29189; primary),0.921954,0.615191,22.137,10.000,15.797,10.173,8.708,5.000,0.000,0.000,71.815,2029,Tier 2,low,population percentile 92.2; municipal/place; state evidence low; smoothed yield component 15.8/20; 2 county relationship(s); unscouted,7,0.714286,1.571429,0.285714,0.222222,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF FERGUSON"" MO official website","""CITY OF FERGUSON"" MO collective bargaining agreement","""CITY OF FERGUSON"" MO police union contract","""CITY OF FERGUSON"" MO fire union contract","""CITY OF FERGUSON"" MO salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FERGUSON (Census government ID 204835; locked municipality ID cog_2025_204835). County context: St. Louis County (29189; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
834,2030,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,234,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_174068,174068,PA,Northampton,BOROUGH OF NORTHAMPTON,municipal,place,10404,2023,1,no,Northampton County (42095; primary),0.879032,0.580788,21.003,10.000,17.177,10.934,7.700,5.000,0.000,0.000,71.815,2030,Tier 2,medium,population percentile 87.9; municipal/place; state evidence medium; smoothed yield component 17.2/20; 2 county relationship(s); unscouted,28,0.857143,2.714286,0.142857,0.000000,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""BOROUGH OF NORTHAMPTON"" PA official website","""BOROUGH OF NORTHAMPTON"" PA collective bargaining agreement","""BOROUGH OF NORTHAMPTON"" PA police union contract","""BOROUGH OF NORTHAMPTON"" PA fire union contract","""BOROUGH OF NORTHAMPTON"" PA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly BOROUGH OF NORTHAMPTON (Census government ID 174068; locked municipality ID cog_2025_174068). County context: Northampton County (42095; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
835,2031,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,235,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_133499,133499,PA,Morrisville,BOROUGH OF MORRISVILLE,municipal,place,9705,2023,1,no,Bucks County (42017; primary),0.872443,0.576422,20.845,10.000,17.177,10.934,7.858,5.000,0.000,0.000,71.815,2031,Tier 2,medium,population percentile 87.2; municipal/place; state evidence medium; smoothed yield component 17.2/20; 2 county relationship(s); unscouted,28,0.857143,2.714286,0.142857,0.000000,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""BOROUGH OF MORRISVILLE"" PA official website","""BOROUGH OF MORRISVILLE"" PA collective bargaining agreement","""BOROUGH OF MORRISVILLE"" PA police union contract","""BOROUGH OF MORRISVILLE"" PA fire union contract","""BOROUGH OF MORRISVILLE"" PA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly BOROUGH OF MORRISVILLE (Census government ID 133499; locked municipality ID cog_2025_133499). County context: Bucks County (42017; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
836,2032,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,236,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_136557,136557,WI,Antigo,CITY OF ANTIGO,municipal,place,7974,2023,1,no,Langlade County (55067; primary),0.850961,0.564089,20.365,10.000,17.902,11.561,6.987,5.000,0.000,0.000,71.815,2032,Tier 2,medium,population percentile 85.1; municipal/place; state evidence medium; smoothed yield component 17.9/20; 2 county relationship(s); unscouted,49,0.979592,2.326531,0.020408,0.000000,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF ANTIGO"" WI official website","""CITY OF ANTIGO"" WI collective bargaining agreement","""CITY OF ANTIGO"" WI police union contract","""CITY OF ANTIGO"" WI fire union contract","""CITY OF ANTIGO"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ANTIGO (Census government ID 136557; locked municipality ID cog_2025_136557). County context: Langlade County (55067; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
837,2033,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,237,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_110698,110698,OH,New Bremen,VILLAGE OF NEW BREMEN,municipal,place,2978,2023,1,no,Auglaize County (39011; primary),0.719807,0.502260,17.678,10.000,19.353,15.076,4.703,5.000,0.000,0.000,71.811,2033,Tier 2,high,population percentile 72.0; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""VILLAGE OF NEW BREMEN"" OH official website","""VILLAGE OF NEW BREMEN"" OH collective bargaining agreement","""VILLAGE OF NEW BREMEN"" OH police union contract","""VILLAGE OF NEW BREMEN"" OH fire union contract","""VILLAGE OF NEW BREMEN"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF NEW BREMEN (Census government ID 110698; locked municipality ID cog_2025_110698). County context: Auglaize County (39011; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
838,2034,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,238,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_171469,171469,ND,Jamestown,CITY OF JAMESTOWN,municipal,place,15691,2023,1,no,Stutsman County (38093; primary),0.912035,0.606586,21.863,10.000,16.102,10.051,8.794,5.000,0.000,0.000,71.810,2034,Tier 2,low,population percentile 91.2; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,5,0.800000,1.000000,0.200000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF JAMESTOWN"" ND official website","""CITY OF JAMESTOWN"" ND collective bargaining agreement","""CITY OF JAMESTOWN"" ND police union contract","""CITY OF JAMESTOWN"" ND fire union contract","""CITY OF JAMESTOWN"" ND salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF JAMESTOWN (Census government ID 171469; locked municipality ID cog_2025_171469). County context: Stutsman County (38093; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
839,2035,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,239,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_177187,177187,WI,Glendale,CITY OF GLENDALE,municipal,place,12919,2023,1,no,Milwaukee County (55079; primary),0.897213,0.594381,21.465,10.000,17.902,11.561,5.882,5.000,0.000,0.000,71.810,2035,Tier 2,medium,population percentile 89.7; municipal/place; state evidence medium; smoothed yield component 17.9/20; 2 county relationship(s); unscouted,49,0.979592,2.326531,0.020408,0.000000,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF GLENDALE"" WI official website","""CITY OF GLENDALE"" WI collective bargaining agreement","""CITY OF GLENDALE"" WI police union contract","""CITY OF GLENDALE"" WI fire union contract","""CITY OF GLENDALE"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GLENDALE (Census government ID 177187; locked municipality ID cog_2025_177187). County context: Milwaukee County (55079; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
840,2036,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_3,240,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE3,cog_2025_177104,177104,WI,Columbus,CITY OF COLUMBUS,municipal,place,5448,2023,2,yes,Columbia County (55021; primary); Dodge County (55027),0.808756,0.540174,19.428,10.000,17.902,11.561,7.917,5.000,0.000,0.000,71.808,2036,Tier 2,medium,population percentile 80.9; municipal/place; state evidence medium; smoothed yield component 17.9/20; 3 county relationship(s); unscouted,49,0.979592,2.326531,0.020408,0.000000,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF COLUMBUS"" WI official website","""CITY OF COLUMBUS"" WI collective bargaining agreement","""CITY OF COLUMBUS"" WI police union contract","""CITY OF COLUMBUS"" WI fire union contract","""CITY OF COLUMBUS"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF COLUMBUS (Census government ID 177104; locked municipality ID cog_2025_177104). County context: Columbia County (55021; primary); Dodge County (55027). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,601,900,rank_ordered_disjoint_parallel_lane
