canonical_candidate_id,canonical_locator_id,duplicate_group_role,duplicate_group_basis
EXTCAND-43e7dcb987cf6107316ad85a,EXTLOC-c6408c6b86cf7ca1723ebf89,,
EXTCAND-5bcb0cd679bf786bb23a8fb6,EXTLOC-305e24bd4f59a77055dcac6a,,
EXTCAND-02eacaa3fa2ee69ad5e7b62d,EXTLOC-43334e304178cf22b6ceafeb,,
EXTCAND-6eb6a96de29ee9170e47c53a,EXTLOC-b1891cecf119a59531b34123,,
EXTCAND-41b03510114d95e4b769d886,EXTLOC-d5ec3c5078b037aecc3c30df,,
EXTCAND-6b7a67763059577b3f81221a,EXTLOC-11f75fb1287b994b24df5d26,,
EXTCAND-56827d8beeb50cbd246cfa0f,EXTLOC-342b954a1e966a2e67e5e4e0,,
EXTCAND-4c6360cbe3fdfe9c843dea11,EXTLOC-ea5e9ae72f9291f742e4371b,,
EXTCAND-d38c4f21a5606b9bf3da85a2,EXTLOC-afff87477affb9f266f1a570,,
RESCAND-a1acc4a6893b554738fd0266,EXTLOC-cd3b719a49234b3c83856e77,,
EXTCAND-926b6cd7eeb6df1f7519663b,EXTLOC-9cd9429538b54d2ae2560723,,
EXTCAND-cca1c6c5e7e51a32e6efcd8d,EXTLOC-f7178c049773804a307f238b,,
EXTCAND-c1c1bf0017b2ed27b5339f60,EXTLOC-1391d06e0812532ec9c68e6a,,
EXTCAND-ae87a68539dc77dc19fbd8c0,EXTLOC-eca0ba80649d3d9dce5d1431,,
RESCAND-c7c13c630cefce0ab34099a1,EXTLOC-555b9799150340de974f8fb7,,
EXTCAND-ae1487fdbb7d45f1e7a37705,EXTLOC-9443987c06314a1199c4877c,,
EXTCAND-1bc151bdedfbce20665e4e94,EXTLOC-371e527595a3cd01529aecd4,,
RESCAND-9faf85fa4680a5b826426927,EXTLOC-10a8365e58ad90febcc03157,,
EXTCAND-d8ee6923b195dfea3565c09e,EXTLOC-402bcbe331ececd7dff2aeeb,,
EXTCAND-8a9ff356bdb05b65438b200d,EXTLOC-901c67180230360382ba1d6e,,
EXTCAND-2d2f1d117e5eee27a637a4f1,EXTLOC-24cbbe8265cc2dcbf13cb663,,
EXTCAND-17240b3e6907514c2dc8c9d0,EXTLOC-9acf001d77325702714c90c9,,
EXTCAND-aa0f5b4206a068ba64a1b69f,EXTLOC-c6539ca4b9dd5892794ad3cb,,
EXTCAND-1b1c2efcdad09b0cc5e6c5de,EXTLOC-5adb2f695994302e02445ebe,,
EXTCAND-bd47d401ddde584c51641676,EXTLOC-1d18fc76cc4b2ab683aade96,,
EXTCAND-a629362e984e241510c7756b,EXTLOC-c9dc54e05cff72020ef5092e,,
EXTCAND-1dff39422a1672ddd8a8e791,EXTLOC-ec4a0ba659a1e788330d0bd6,,
EXTCAND-1ff5e777a636a3494955c913,EXTLOC-30a851dbbf9b3bceeea9205b,,
EXTCAND-1b9a26cb0b647290988385e8,EXTLOC-415640df96f3a12e6e6d37f9,,
EXTCAND-af97e1b81c9e37481b2ee6cb,EXTLOC-dbb79a564ddd44d9f802179d,,
EXTCAND-2953c3b15f4fa5320b65f299,EXTLOC-00696bce48e333593edc0cd3,,
EXTCAND-e72605ba653f31ff77adbfea,EXTLOC-0bdd381410b1fbc36cb43bf0,,
EXTCAND-1957327d2debe7a0e7037368,EXTLOC-007efcdad919dc7b8a64c236,,
EXTCAND-edd7d510aa5e9a2ef2777ae3,EXTLOC-65bad495f4274c483f99a114,,
EXTCAND-4e441b296e119aebabbd4417,EXTLOC-47b58ae05e38882ee1cb997d,,
RESCAND-88a8f01688eabd6f3d8c1c64,EXTLOC-42e1893fe44d6bbfd94c7bc0,,
EXTCAND-ee1b8f639a9c1b8e7729e709,EXTLOC-d5f107409aa82ee2ae9d2bf3,,
EXTCAND-ff493c138ade8fd15d806768,EXTLOC-feb77119141edcf67b151b79,,
EXTCAND-6b1584297a2eaf507e878d4b,EXTLOC-eae4021ce5d6a8f010524ed7,,
EXTCAND-00b0a2a5e17ad43d8fb28907,EXTLOC-3c7d9aa745e1e18e4ba1e2c1,,
EXTCAND-69e60f913b35d7e44df68b07,EXTLOC-17587d00ef01a367d9f4c09b,,
EXTCAND-692348b804ccef989b4b88f1,EXTLOC-55b3ccd16773f443fbcc3d66,,
EXTCAND-f7c7680e99f4a464f6ecdba5,EXTLOC-56d893487a3fd1059f6f9332,,
EXTCAND-a0728fd690f44a871e2edbbb,EXTLOC-ce9e53f4f84f398cc999a750,,
EXTCAND-5a6ecd03b565e195468f884a,EXTLOC-a7b1db6e01fe9da877985447,,
EXTCAND-1d257c260d052919fcf6d842,EXTLOC-91bcde150a8efb52b4d4ee69,,
EXTCAND-2f8e1112c7a3998b3ce6911b,EXTLOC-2871b4f855c37675a5462e31,,
RESCAND-226ad9f4013edc138857a073,EXTLOC-7115ea5a9eb50e7a6816d98f,,
EXTCAND-2d61de46cb596c3964bb9736,EXTLOC-b7aac5997b076b8cd16bc4f7,,
RESCAND-a89f05fc702c9ced570e7118,EXTLOC-1e4a32c4442d944585632eaf,,
RESCAND-74d97eb6721b9e777290cfe6,EXTLOC-a339fd806cdcdba134f8046b,,
RESCAND-a9e2a85bf71e639a22821f9d,EXTLOC-be8111fff11c1ca37f3d8c5b,,
EXTCAND-da18aadd847bb88e089e4427,EXTLOC-533dece1aabc6baab5e08c61,,
EXTCAND-095f63782e9837c2ca9f5a46,EXTLOC-9c6224f7e5ac2ed968aca434,,
EXTCAND-cc3710d406fc558c0c943bc2,EXTLOC-e0190f7da8f1f1b128dbc909,,
EXTCAND-cde05aadd856eb69a78c3b4b,EXTLOC-61d47926aa17cbc7b36bf14d,,
EXTCAND-ee6d1236aeb431d0cf4e24a6,EXTLOC-d3ca357cb82b871067b4b007,,
RESCAND-b18913408594835e22654b81,EXTLOC-f451a95476cd588eb3d76f24,,
EXTCAND-6af196a5e1fb811c81f8c8a4,EXTLOC-cbfa174c225c9d8c8b7f3c1a,,
RESCAND-6a393be8180568b295aafc1f,EXTLOC-8947a29082fd84a401f82023,,
EXTCAND-e613a2de658a4fa69a2be7cb,EXTLOC-a624b1d6efcd27fb4658ef09,,
EXTCAND-8ec1b8f44f562c905a0ba78f,EXTLOC-81f6a4ad6035677ecd83c9f3,,
EXTCAND-b761660a0fc9ecaafded2885,EXTLOC-9012762b6dcdbcfb350b1312,,
EXTCAND-655137acc727b02ae3844133,EXTLOC-a8a1a9c0cdeca350d6820e36,,
EXTCAND-ff932159372ef664353e9d88,EXTLOC-13252ea6cdce4049d56a4875,,
EXTCAND-87bd924bcb2cd2d8dd149e76,EXTLOC-b94c2a47c28e3916afc7c710,,
EXTCAND-ffffe2b32b5045c1c9906ee0,EXTLOC-3da22ed215f999695642a164,,
EXTCAND-0e79678348948d74faaa0971,EXTLOC-950df420b789a40be211933b,,
RESCAND-b6ee6770a8ccbf92d4a979a4,EXTLOC-ce1b4c27262d0624cefc3d0e,,
EXTCAND-2c636c787abf172a60926463,EXTLOC-eaac6e2b16c45aa1bf3d0f15,,
EXTCAND-fd2f4fa7d8f6934742a4dbad,EXTLOC-7f816882e7bd7445facff10c,,
EXTCAND-cea1d9702c1e6146a66592cf,EXTLOC-6047f4e7a4e4848f10d5bcd6,,
EXTCAND-c87cee6b99615b51ded7b501,EXTLOC-1ae3c06051e793eab752f14c,,
RESCAND-271aa70a779dca383a323d17,EXTLOC-7c46529594a6c5db7b123498,,
EXTCAND-faf732bd6d0d818b4de6e097,EXTLOC-fd6dc29efa98f10f547d073d,,
EXTCAND-b1376aabfccb02819c4e5ad6,EXTLOC-788665d00b136fe5244ff995,,
EXTCAND-c430c17cc2f8f13ad17f278f,EXTLOC-28edd38d008f3f5471b90ff4,,
EXTCAND-e550d421b5d4ad3e8c281ee1,EXTLOC-789bcd5cf60758998e5c18f8,,
EXTCAND-a299bf649ea14d895f10bdbb,EXTLOC-ae1b09f26bd075d91a264847,,
EXTCAND-f4f1a102ff22c90c3dd62a28,EXTLOC-04c68317bb31a8dc2b7fe220,,
EXTCAND-1850fc22024a12ce754400e7,EXTLOC-ac10a35b07ac3e024efe22ca,,
EXTCAND-0dc4d5083f40a49095abb3c5,EXTLOC-37e0dadaf0367ba522fb45a8,,
EXTCAND-be36bbd73581be7f738ad135,EXTLOC-af2fc82d9c1ab1e13c83a3be,,
EXTCAND-d0c88d9ed8a2278d11896955,EXTLOC-b5ddd84affeda5a3b46f9307,,
EXTCAND-4fd4c6d4a7d0ada8b25aaced,EXTLOC-7b8a030a593e5d504771e996,,
EXTCAND-99656c20ea2dbcf575dc60b8,EXTLOC-4ff7908d6fac402d94f52e7e,,
EXTCAND-5be1182de4a718ca57bd8d46,EXTLOC-2ffae093971ecd0d7008bc65,,
EXTCAND-20d5d0510c4f1ea1699744fd,EXTLOC-afa0ee59ae275ac133ca976c,,
EXTCAND-06deca117997cca7f7ce019a,EXTLOC-97477984dfdf8098e0d1c543,,
EXTCAND-b602c747e9deb6001839a411,EXTLOC-79e22113bc057c5762627cc5,,
EXTCAND-9f0703a662dcb9bccaeb00c2,EXTLOC-beb1c325f69a16f230118049,,
EXTCAND-070246da5f20fb81e6de79d0,EXTLOC-097d12580f41c843063e0ece,,
EXTCAND-3925d3a8c73c3a8286f61a61,EXTLOC-baac1a70c7803bca7c18d0ae,,
EXTCAND-dacab6aac0861d588d13e8c2,EXTLOC-d5cf68d5928b19ebbb3783cb,,
EXTCAND-077209036267cc36d5406efb,EXTLOC-a0387cc3bc6da164c47d52ac,,
EXTCAND-2697785c70dc12a420ea93e6,EXTLOC-b255e758e73fd79675d4d0b6,,
EXTCAND-266eecb5dfc6aba466298fe5,EXTLOC-aff3f522715992a58c3ca61a,,
EXTCAND-447bd1baab2fe8b5f4eff3b3,EXTLOC-5886f190443cfdc523e1c266,,
EXTCAND-b379961e1de25c24b21ea0a0,EXTLOC-cb7dbe2b60e13481cd350c21,,
EXTCAND-47684d8a719030612b05bb6f,EXTLOC-24c428d1eca611223ac01e35,,
EXTCAND-49ba865031c7063ed1fb35cc,EXTLOC-e9a9254a7fb79a164a8473dd,,
EXTCAND-05b874c4c33f84256f492451,EXTLOC-53d3c0fbb8c065e6f67254f1,,
EXTCAND-4eed3fea331ebf2820a34131,EXTLOC-4fda3a026ec18d2a3e18a4d7,,
EXTCAND-3d2822737c39f25e09a9630d,EXTLOC-7acd5a7bec0c051045aa86de,,
RESCAND-53227416de3aa38e74fa34b9,EXTLOC-e88f7e440fbbff52c2f99fd5,,
EXTCAND-9d389922dfbe9fe6c8c187fa,EXTLOC-43ed4d9124f160de0dd23156,,
EXTCAND-7f1ea3d9ed53701b5359bb81,EXTLOC-98570e8413262ff4765f45a0,,
EXTCAND-4345cd509fd56ef8cecedc90,EXTLOC-4d1faa1dd237634336ecf7d9,,
RESCAND-604e755e4ed805b328097ad1,EXTLOC-d44d2b25b0f06bc3a3b75f57,,
RESCAND-717568d3091bd5e70ce9cf1e,EXTLOC-4cfe68fd0b1977511812a3c4,,
EXTCAND-9fd28084e0ae76d71718651d,EXTLOC-17526a142f219bad1c57772e,,
EXTCAND-2cf531165c8c4e7c82a5ebc4,EXTLOC-33a00e8f088e10bb07eb7163,,
EXTCAND-2a35cc3869fc2ded8b86870a,EXTLOC-d47e2b63e77fd3cd15a1398f,,
RESCAND-f058f85537871856fdf86381,EXTLOC-39c955785b6ec866200137fa,,
EXTCAND-f732b4f802593c835cede4f4,EXTLOC-eb52a793fbf7871463e7fdd5,,
EXTCAND-0f28b1d72349b1e2f66f6030,EXTLOC-896dbfe5f2898f263ff367e4,,
EXTCAND-08d311776b62c77bd2104931,EXTLOC-efda3ae709491eba71906570,,
EXTCAND-47f788446397c319b7fdc131,EXTLOC-e6324b1dd2f1bff18ce54237,,
EXTCAND-427d6493edb96f1d44839e98,EXTLOC-8e67427d2805ac563c35ee3c,,
EXTCAND-102f9466a44f61ad73474dcf,EXTLOC-5f8832b6ebb59408a21533ab,,
EXTCAND-7f8b92c0145d74788d8893a6,EXTLOC-dea9bfb99a598e41adcf89a7,,
EXTCAND-ad73edb5c1567b9935edc937,EXTLOC-b38afc0eb513eac84c0fb22a,,
EXTCAND-638dcc763e5e0937c5c0ba44,EXTLOC-c148c9c07cf1b6600e424f3c,,
EXTCAND-f70f59532f04478a2bc77152,EXTLOC-f6f04eaebc877dc0ed66b738,,
EXTCAND-a144735dd8a56f69e283e9d5,EXTLOC-e66539a08e1770e6877c393c,,
EXTCAND-7679e55a7d2ed5ade2126eca,EXTLOC-faf11bc47cbea903b3f61b69,,
EXTCAND-0d4758f4eee3a94aa1e7ddff,EXTLOC-1135ef2d0c8073e05dad995b,,
EXTCAND-933c539b29633c5bebb6201b,EXTLOC-a5714596bd7f04780ca21cf4,,
EXTCAND-79c85088d8b785e2762b21ca,EXTLOC-890f5ecc07aa1e697fe93a7a,,
RESCAND-0cb12ce3df2c0413c987e7d6,EXTLOC-fab324089a80a103b47ced13,,
RESCAND-2f7dd1a6a8bb9091316ad5f6,EXTLOC-af1f6e1eb5512e20eb6b7eeb,,
RESCAND-d5209c767bedec9aff68a485,EXTLOC-b594c0ddf00ce97d8915c698,,
RESCAND-4860639eabdaf128e01c9aaf,EXTLOC-0442eb39e6e247fe487631da,,
EXTCAND-3fb4c413290c5433e2e7b1b7,EXTLOC-f15f5f78ee97a7eda5d13188,,
EXTCAND-a531dc3c5203c41de3617544,EXTLOC-2b95229b6edc376e8c0bfcb1,,
EXTCAND-5e312da8f06cd0034f097638,EXTLOC-476f04a9096a6f3cc5c2f0e5,,
EXTCAND-2d0ff224e741e41cda897fb6,EXTLOC-68fe9e483a74699cf57a2605,,
EXTCAND-608356be03452cd289bac7f6,EXTLOC-1acfa2bbf93d5adcd920f160,,
EXTCAND-132a1f0acde7ee953fdde696,EXTLOC-5c31585b83445f4496748c16,,
EXTCAND-6c4a5e311db5fc73f9336de8,EXTLOC-919fca6f225a94327573cb48,,
EXTCAND-c65f3ef3a7450443bcff7460,EXTLOC-4dd11b975da9985d472f06a0,,
EXTCAND-fdca95ffa9ee00d4c518e94d,EXTLOC-824417febd5e870ae1dec564,,
EXTCAND-c3bca3572b8f863db7e14018,EXTLOC-a277e549ba8499fb8a276146,,
RESCAND-fe6600f3043ea0e17a841c4e,EXTLOC-3909bfb217151efd2d1211de,,
RESCAND-2ee8722c30dd507158957bac,EXTLOC-48bec01a119a84ace2bf6a37,,
EXTCAND-c80ba4ac7e03f10b1427134b,EXTLOC-80b9e0f50a41976156f8126c,,
EXTCAND-9997dac667bb2ebf699a9ea4,EXTLOC-9fd040227c0c236137ab9452,,
EXTCAND-427a7008507d27fab09a7dcb,EXTLOC-b1b25e912886d7d96bfbab51,,
EXTCAND-dcb585a14e37f35452b5df70,EXTLOC-5a4a1d23cc9f88b64404d7a4,,
EXTCAND-958295a93bd74144fe017ecd,EXTLOC-aebf996fb8345c5f666e67a5,,
EXTCAND-4a06678306b05190e1f132a0,EXTLOC-e625902406710348a4b863d6,,
EXTCAND-ce3e94a16d5f4167d2181baf,EXTLOC-6da278264b7c2de17b1dd145,,
EXTCAND-dace65d47e6f5c4bce5a504e,EXTLOC-44574459f43fe0773048fe90,,
EXTCAND-3b759e9d41b037417c1c2512,EXTLOC-c0ab35841deadd4d46945359,,
EXTCAND-25b284ef0a5675e454c74828,EXTLOC-707337f34c08fd11c42de7b1,,
EXTCAND-70fe98955719d35571f24218,EXTLOC-2ba674beae00b612d340bd47,,
EXTCAND-933291bff49fa462b43c0aad,EXTLOC-84dd083faadb1b5e13f4fbaf,,
EXTCAND-0565ca5191454287e30e093e,EXTLOC-2dca67fcd5051cedd5d622c7,,
EXTCAND-d4b976aafe43d98d1d8cac12,EXTLOC-6c777b6159e11ea62c268b54,,
EXTCAND-a90a4d46384b9c8cb1cbc874,EXTLOC-6f3c09230d72e2c04cdc7368,,
EXTCAND-b94b1e8950c4dbc4c5d14589,EXTLOC-1903a64f9fc0f643283dea9f,,
EXTCAND-9c8281924fe5386fc630f126,EXTLOC-e2b92c4f4a23cc0e00f6cd52,,
EXTCAND-fca647d2aebed5549136353c,EXTLOC-b59f0ab4bc80a3d0c63ed2b8,,
RESCAND-6c8abd3e1e3f44e51270fc40,EXTLOC-c10b2f446162145cac2e62a4,,
EXTCAND-034cf3257a9517bb93c120b7,EXTLOC-ffd27c946d16575f03f2f8c1,,
EXTCAND-058de72d159842ad53b0e474,EXTLOC-986a540d9859c104300fd083,,
EXTCAND-b126be6024dea0cbcd9dde74,EXTLOC-f5a6ea9e9ab562ba2954f7c3,,
EXTCAND-be617d6c255bb448fc3c90a4,EXTLOC-12608da5f2c9caa32f054989,,
EXTCAND-4b8bfad01920670ff253c333,EXTLOC-eb1ead8cc4d9a680250d92a7,,
EXTCAND-dfc8ef5272de517eefd6e62b,EXTLOC-15537f632686dcbce98dd094,,
EXTCAND-b5b694d71e764f613692b8b5,EXTLOC-a05440c3bb2983a68a83674b,,
RESCAND-42b69f58ec96894d0cad38f3,EXTLOC-c5e1f423043e345dba8ad7fb,,
EXTCAND-01770bf981b93fb97bcf28b4,EXTLOC-26dab02389be14a16d713e31,,
EXTCAND-f0bac362f950ff9fc227373a,EXTLOC-ad2758df3a72e2639cec549f,,
EXTCAND-67d4113337f01874f31179da,EXTLOC-365fc7ed1d1f868c05f2eaa9,,
EXTCAND-95a977597160a0a41528b2c9,EXTLOC-25f942a1120512d4b95df6c9,,
RESCAND-f54e515e68e68d7315f94337,EXTLOC-9e0c45c40d4a8ed6ddc9ba29,,
RESCAND-f4d48a2c79aa08ac3e2fc7b8,EXTLOC-68faf80017ca2478568d91c9,,
RESCAND-6a9792143d4f2f9a456099fb,EXTLOC-b283db648645dac9517c08a6,,
RESCAND-b5de50202bc2e09d0bb97ba9,EXTLOC-e7cec27226b0dceb06cab2e8,,
EXTCAND-ff78d3ece8cc0ecfccce8259,EXTLOC-34a575649950e7200e94cf9a,,
RESCAND-6f3b478a8326cea277d01106,EXTLOC-1b481b05f99e67fc02cedf0d,,
EXTCAND-865bf9e04806754adae5d92b,EXTLOC-ee3aae205e6bb91177c774d4,,
EXTCAND-cf0b9d56f55e1fe9054150bd,EXTLOC-6ed6ec445276cf7169c31683,,
RESCAND-78bdcdc82bbfb8090e5a3766,EXTLOC-1185d999749e6beca3bc317f,,
RESCAND-90cf7a799071f492dd01a8a5,EXTLOC-6792fef57ebc94d3c0a5ddcb,,
EXTCAND-f28a3ab7156e6539e47bc595,EXTLOC-c28b12750150ca6b8e1c4a26,,
RESCAND-284d60439f1474b82c794fa4,EXTLOC-b05201731fbcb1906af1a254,,
EXTCAND-c0f7407f84514ba05b3460c2,EXTLOC-d5a0e7e3c0551bc260d437d8,,
RESCAND-df4c7ff57f85638afe98a9d9,EXTLOC-a82bcd20c35d87a8703afae2,,
RESCAND-7d8c345298d4180f6d050546,EXTLOC-232d6c4aa205c7fbf7b1ddea,,
RESCAND-87a1b9d91011ffa8ecc8bb6b,EXTLOC-1ce0734edcb47a8d687d28ea,,
RESCAND-fb8292141cc2689ee68e88e6,EXTLOC-bb46c525b9710d4364f1fb44,,
EXTCAND-e7976c46ed7a5f1ea6ea7afa,EXTLOC-f4d466e14b18ff081047ef31,,
EXTCAND-2c500e17fb79e30cb9167777,EXTLOC-d6a658d35b766470b178f5b3,,
EXTCAND-f5b2e90ceb8aac3fa925ece3,EXTLOC-3d014e905c7b6da649f977e7,,
EXTCAND-ca58ebfffbf1a532cf30d2ba,EXTLOC-316cdc7c41549d18e1b2eb49,,
EXTCAND-3a695199ddeec7551894adab,EXTLOC-8c388c6ec74070ba22ebbb7e,,
EXTCAND-a68a6bee0632911512ec666b,EXTLOC-2a8b2805955053b79ce6139e,,
EXTCAND-8eabe7c0d275d87a157a1563,EXTLOC-2e87073586cf95d8453f3567,,
EXTCAND-2446fc8d6a3a86be76587c44,EXTLOC-101eb76cae98449130e63238,,
EXTCAND-c187c8795dad9dfae27ef3b7,EXTLOC-198904fc76b1d1e0082643a1,,
RESCAND-8fc9d87555f6fdfc0e59ae30,EXTLOC-850f893c1300648e29cb1395,,
EXTCAND-5866a75393b6ddc26435712a,EXTLOC-f7012551bed8b906160eda20,,
RESCAND-a3ec894c4b17f0f3a691c091,EXTLOC-1222f6fed3757e70b0b03dd0,,
RESCAND-047d426bc7200ef44c500e1c,EXTLOC-41dc284c06ae613fe6ae1132,,
RESCAND-34ff038cc690831a462488d5,EXTLOC-d864ee3f66c2abd97e5cde62,,
EXTCAND-1a8010fd3fc8cc51ac7d5d78,EXTLOC-63d539dbd838f947942594f6,,
EXTCAND-cac406f88c30d75d9b7f1d74,EXTLOC-c35e00678dd11d2f31337690,,
RESCAND-c7ea746118f10afc5850d5cd,EXTLOC-47182d1a68c6a2122f13efcf,,
EXTCAND-5263ea70053e832c47718e48,EXTLOC-221a02e2e6ab5720c32fc485,,
EXTCAND-483b1bed9f9f7fc70976eb4b,EXTLOC-a4eb8b9e230c20b2e6387012,,
RESCAND-f6fe061b622971b6f719205e,EXTLOC-91f4c9d8f086d9256050fca1,,
EXTCAND-528ea61df75d563e52337f7b,EXTLOC-0b5b15c28ba5fa194e8468f5,,
RESCAND-7e616e00c62891b906a21612,EXTLOC-ddeff4460cf590782f6ee9e5,,
RESCAND-cf3e448973906fe4323fe62c,EXTLOC-7dd24103b486dca0b70efe73,,
RESCAND-9be6ad96088efb84386f7451,EXTLOC-c3a7018b2730e7c9f03353f6,,
RESCAND-0e39a2a96de31899823ce9e0,EXTLOC-818317befa4544def4697ac9,,
RESCAND-6e95fac3da6f7671fd406ea7,EXTLOC-d0cde5b071b0cb5f96c9b91c,,
RESCAND-9d9e3463dfb320934b15ce4c,EXTLOC-4cb7041d1746b50e13cc378f,,
RESCAND-f463a509acf819b02a194036,EXTLOC-fe1a988bfa79dc6b78346add,,
RESCAND-212383ed2e45f8bf315a94d2,EXTLOC-1109ab237762753107041cd5,,
RESCAND-8d580da9131629f1e68845f3,EXTLOC-2087407d93689cac1e090e24,,
EXTCAND-2eda3a9752fc56594f528317,EXTLOC-6838749a4fd069c4121f2486,,
EXTCAND-2fe6b171598f48fed0cdf644,EXTLOC-e3e1f477b52e28036b6399ee,,
RESCAND-9544a03c790832d167a9ddb6,EXTLOC-e63ea1be348dd0e7e89b63e0,,
RESCAND-3168ca9a173dd1576e4ca658,EXTLOC-98953a7043b314015c38858b,,
RESCAND-09150ea2e4be4ff9c25b823a,EXTLOC-5c7424f7ba9ffdc90874f9bb,,
RESCAND-b3ec8c67275026597d9d5570,EXTLOC-7d99e54cae8386896c760da2,,
RESCAND-5d523f361453ed04ad97448c,EXTLOC-85fc8534a673cb126d9d8bf5,,
RESCAND-1922f00bd75cddfab427480c,EXTLOC-543e4aa4ead875534121e63d,,
RESCAND-881dd889b7a1b4c492d89193,EXTLOC-a339f994e2092e0540682c43,,
EXTCAND-9b321e99c363941bf60174b2,EXTLOC-fb1e08465296c6131df27c2c,,
RESCAND-7d31229b00deed5ebca8af62,EXTLOC-d9a9bd908644373e920dd886,,
EXTCAND-938556ffda11a15d973b0df2,EXTLOC-df883e515e500ac23ee7ba57,,
EXTCAND-cbc31886632666388ee3a04e,EXTLOC-7d749863eb699b7b92ef2f1a,,
RESCAND-1aac73d25801fef92ada8197,EXTLOC-ae009f260c4471e43e43decd,,
EXTCAND-d3355d31c0899d9d695ae6cf,EXTLOC-b9bd9c8d9b098b1311fae9d6,,
EXTCAND-f28b9c35934c2ce8af48a2e0,EXTLOC-6f67b1163ad972d983fc2b66,,
EXTCAND-59ad59df4e5ee58b10d8dee7,EXTLOC-4a0a2287a528ed69d3d92312,,
EXTCAND-5a56a3f06fc5097c66191cb3,EXTLOC-576c68dac1c6488c38bced3f,,
EXTCAND-bc5d4c23e02e6e19b60d6061,EXTLOC-374e952af09fc10b36f8a414,,
EXTCAND-2fc2555f3c8aba8632ceabce,EXTLOC-a40cca3b647b7c653594cc6a,,
EXTCAND-e92ac39a12ad11e6df31e000,EXTLOC-bf200d6ca58bcf459cf980d1,,
EXTCAND-fd81f0e18e599fe11dddc534,EXTLOC-0bb3a9eec315bbf5b4f0a4fc,,
RESCAND-2ed6012f6eb890eb18c589c7,EXTLOC-27fb216e41ac337b053722fb,,
EXTCAND-94086270286586376e8b105e,EXTLOC-b21f0cd32ce104cf0d8eac22,,
EXTCAND-50e692faa6a1c79232142868,EXTLOC-065eb6f68094f3c88599c0e3,,
EXTCAND-18781ee81e8ed62fdb3d2081,EXTLOC-71cd59fb8d7ae5d17caeb33e,,
RESCAND-5b9c3ab47a3067f53a7308e8,EXTLOC-aec3bab6bc7d92f71b623914,,
EXTCAND-03a272c0c76bd26734271624,EXTLOC-7a33ffd82356c80d936dde59,,
RESCAND-0d83f260d6bdcfe137830e41,EXTLOC-d344142266681c194714ae72,,
EXTCAND-459a8f179352c5ee7e3ae4c1,EXTLOC-69966f7651b521b6e78477e0,,
RESCAND-b29aa19cb8256a413aaa14ab,EXTLOC-7820842a812ee609524049f9,,
RESCAND-8ec4b89d0d83463f5d2614af,EXTLOC-5b5401e79b34c7bdc5ab47e3,,
RESCAND-89779bbdc1cb68258b262584,EXTLOC-04a34387c838dc4b66d5356e,,
EXTCAND-a06d93b6c291e89ac5404a39,EXTLOC-91767debb1e6eadd5fe8f24a,,
RESCAND-4b5069afb62c50d57516206b,EXTLOC-c0bd2e106729152f17707f81,,
RESCAND-051e354d64bee61b60339ee9,EXTLOC-451f0beab9dff6afbd47d2d0,,
RESCAND-21be9ccdcd9a821235a2ede3,EXTLOC-774871ab70d228c8112c6c80,,
RESCAND-f1d05dddea2535712adaab22,EXTLOC-03df55f245fe7a9a1acc9120,,
EXTCAND-7ac84e81d39eb5438e1996c8,EXTLOC-2c2af2af5bdfc2f547b4720a,,
EXTCAND-0c537d10eb2bf4b0bc8476c1,EXTLOC-9aee68cbfd31cfa8726ee132,,
RESCAND-3c7d3583d2333c27ec72d9e5,EXTLOC-a71fadf90bbd008754fdbb64,,
EXTCAND-19dad4128ef58c032f98b86d,EXTLOC-b6b488590b52b5efba1356d7,,
RESCAND-101460e5f7db49bd434591e2,EXTLOC-28c16c89933644e9a3d9b46b,,
RESCAND-8f769473abc9862566233c18,EXTLOC-b6e54efd5ef3e08c8b6715e3,,
EXTCAND-4ebbf5e2ca16c3fbbeb30497,EXTLOC-664c1057fddd44a8b3594b9a,,
RESCAND-802179fbbb0e30ddd4162d3b,EXTLOC-d5aecad5fef20da6da8af5dc,,
RESCAND-dc3102354b29e40160b6a7fe,EXTLOC-f0872e542421379a2d298294,,
RESCAND-4f10cdcf2fee8e8e498ae820,EXTLOC-6b631674dab603b078ae58f2,,
EXTCAND-105e2768698c6ed215bd1f7f,EXTLOC-f38d77400c5a99959e7784f4,,
EXTCAND-1b7e9980fbbb153e62d873a0,EXTLOC-9cd19a87e0a69f34ff459096,,
RESCAND-76e408bf011e4c97eea4bd88,EXTLOC-c04afb03320252c96ddff4b7,,
EXTCAND-04af1855d8d23d6dc0ea3370,EXTLOC-f92b562412071c9f9c82c498,,
EXTCAND-492444d9932dc6d1a2cf7354,EXTLOC-d6ad0aa3a8bab6cfedcd6e92,,
EXTCAND-5a97c88ca16a5b87c780f86d,EXTLOC-88d753308c1436720d8549e3,,
EXTCAND-84d0d8e8e5ad851e225d5e65,EXTLOC-c223a78de4ba9fe34d7ff5ba,,
EXTCAND-adce4b6001926ec47961ecf5,EXTLOC-81365177bcb297cdad4fa266,,
RESCAND-106945ff4e4cab14af9f9fb8,EXTLOC-3714b2a847c0e9f7738a5a7b,,
RESCAND-336b64cf0027407f93a9cfeb,EXTLOC-9af9a5ea401ab193a45fd38d,,
EXTCAND-386a494c49a4633c3e442703,EXTLOC-782d356e511b12ee64fa9fd0,,
