duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,confidence,raw_target_id
RESCAND-26ceb0720b2833b73ee5f885,EXTCAND-45840b7612d1ae8288472bc3,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e71cb010d829d6801266f4c3
RESCAND-59b33247f2011cd810a7d4df,RESCAND-c84d1191af8902d701e9ea6a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e71cb010d829d6801266f4c3
RESCAND-c4c891048915c9740a9ed9cd,EXTCAND-bcaad3e89afc2df99e36f19e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e71cb010d829d6801266f4c3
RESCAND-4e698a0bdab6685987e22438,EXTCAND-eca53d0c219727da15c88f20,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-94fdbd2c0856dbb8590893ac,EXTCAND-bcaad3e89afc2df99e36f19e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-4ae8420a33a295a48205c3a4,EXTCAND-0758dd2454c12ce068d4df43,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-22fc3386d7c39bb296065e6d,EXTCAND-c9a1ff07298646fe3aaa4af1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-298fdf7bec6d84ee2f90547b,RESCAND-298fdf7bec6d84ee2f90547b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-f598fb7a6cb887c5d05e12b4,EXTCAND-a6a326c32e7702bd812f9441,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-dba262a168026bec00bd48c1,RESCAND-e8d8b83d4eacc83fd88973e2,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-b0cfdea25e4aed0dc878a3fe,RESCAND-5c25a12154a480fc6d810dd1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-684d93cddd37e0934571685c,RESCAND-6c326215b8233b533cdfe48a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-0622792ec93a2ee2f7be7d91,RESCAND-f576ede29b8f32cfb8b038b5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-a8fab3f056cc18068f9ede96,RESCAND-52c473e481aa481fa138706c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-aa9cc2c79964d03e85dc9eba,RESCAND-c84d1191af8902d701e9ea6a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-279881ef041f7af830f47f48,EXTCAND-780ae8e9c6d168310f9de100,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-facbdd46f5cd1b4ebd01c326,EXTCAND-d3bf1ca0cfc320f18fdbd097,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-49032e49ed071670210ad833,RESCAND-34c1edc5e1a0737e701e24a5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-8b9308ff5cc6493fee68e6f3,EXTCAND-571375b191488855a5bfb915,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-dd3e3aa2580d9c873be38262,EXTCAND-2b501e468e2172841efd004f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-3e2cc94e5659fbb1928fd320,EXTCAND-056c0dc8c78a0d4be1388267,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-00b6accc9452d0a3d662cf41,EXTCAND-946777d96886d254bfae6dc0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-8e0e095f6bbd4e8888bc63c1,EXTCAND-11306d6cd195b358fd232de3,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-558c278dc1aa00617eea7be8,EXTCAND-2c6a667e86bd1ac02802ff08,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-a94dabd3c1bf88593508e311,RESCAND-646295cefbcad715be95d22b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-9be7bb84bad430eb269dabf9,EXTCAND-126782ca61926450c2811778,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-ca592ff35b8bed68704cb237,EXTCAND-7faeee51da85cece4e9cc4c4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-4e698a0bdab6685987e22438,EXTCAND-eca53d0c219727da15c88f20,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-22fc3386d7c39bb296065e6d,EXTCAND-c9a1ff07298646fe3aaa4af1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-94fdbd2c0856dbb8590893ac,EXTCAND-bcaad3e89afc2df99e36f19e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-f598fb7a6cb887c5d05e12b4,EXTCAND-a6a326c32e7702bd812f9441,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-684d93cddd37e0934571685c,RESCAND-6c326215b8233b533cdfe48a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-0622792ec93a2ee2f7be7d91,RESCAND-f576ede29b8f32cfb8b038b5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-80cd41339f34dfb91c92346a
RESCAND-7a09a4b2911ae045c90d0ee8,EXTCAND-eca53d0c219727da15c88f20,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-bf1aa2f4183f1f084c9d8b98,EXTCAND-eb7515ba8303cb0bf0a49e01,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-37c9299443ff2639956f0991,EXTCAND-c9a1ff07298646fe3aaa4af1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-25166dcfb93c6630c4d235b4,RESCAND-398f238b4551e32798889148,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-a806f3a5ae5318cdb719e985,RESCAND-ca5a7c08d843fd28a96e82b6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-c53fe342ce20cba46201b663,RESCAND-a9bcdce6c5be69b4fa4e4891,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-754b71fab2b0c5e9758d4bed,RESCAND-6b8f7c39f7c0edbadee7bd2e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-6e1655035ff489dac6420e01,RESCAND-d82c9710af07e9b130c7aa04,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-b1e28e4ec72e3fc398d6b451,RESCAND-e8d8b83d4eacc83fd88973e2,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-48f2c8a7504564a9d343d317,RESCAND-3c3b19db5b774f5c8d42120d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-b8f43bbfce80b365ae1aab5c,EXTCAND-53be966d843d4825535b030d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-03e36489f53e2e17d20893d0,EXTCAND-a3478d5e519bbfc76dfc0640,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-5bf22b60a4f9b4e7240e0ed8,EXTCAND-d0e512c73fde29b80701c0a0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-e003e3e47bb41b69bbf14619,RESCAND-90070f8a4b8ec196a87f57c5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-69d0c46660c1db588a3cbcb5,EXTCAND-056c0dc8c78a0d4be1388267,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-c870d2e2b32ed4a9c3ed8227,RESCAND-9a946bfdc9ae3c094329bd83,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-d8582ae793e22b408332c2a7,RESCAND-557aab87a59daf3b567e9337,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-60cf59bc054b1ee56cf17c34,RESCAND-774aecd602eee57c27ad1c7e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-c7c432658b766c3abf05e0bb,RESCAND-5c25a12154a480fc6d810dd1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-c1f2583897b59c38055f4812,RESCAND-cab46bf7b79a4e32298ac7cc,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-890ca3c58e989a078a98b15e,RESCAND-9e5dcf251dfc91e66f7d01da,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-e4d5acb09405b86ab2ce151b,RESCAND-a4c59461c4ea7645f4bda6f1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-56474f2eccad0602f1dbc8ee,RESCAND-ed438bb4889865e020b6dcce,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-7f5856556b75e901a170221c,RESCAND-d3ce64809f30ed01cc43d157,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-61095e1f348c913966ac2598,RESCAND-66814d96fab2359fb2062c37,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-f3fee44bc523b117b25a1a90,EXTCAND-9031282c14b316be2768e442,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-30f957786c1dc9a61e3736e4,EXTCAND-995f2bf563e2386f59b4e36f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-09e7196a5ba96b9620e9e8d5,RESCAND-5dc4211d80f5394a5fdee870,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-6bd927a26dc13e66faa064c6,RESCAND-d335094a703c8447c8bfa56c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-37c9299443ff2639956f0991,EXTCAND-c9a1ff07298646fe3aaa4af1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-7a09a4b2911ae045c90d0ee8,EXTCAND-eca53d0c219727da15c88f20,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-c870d2e2b32ed4a9c3ed8227,RESCAND-9a946bfdc9ae3c094329bd83,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-c1f2583897b59c38055f4812,RESCAND-cab46bf7b79a4e32298ac7cc,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1514508aa0e201e2850d447f
RESCAND-c05471985bb7491ed25e7fc5,EXTCAND-eca53d0c219727da15c88f20,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-247a3c0b9903c5b614bedab2,EXTCAND-c9a1ff07298646fe3aaa4af1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-63de936ab417f5c90ba503c5,RESCAND-557aab87a59daf3b567e9337,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-774aecd602eee57c27ad1c7e,RESCAND-774aecd602eee57c27ad1c7e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-0cf61223cfba9016bd2d0142,RESCAND-e66c45df92371dbcf3d0e71d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-68bb3d4d0bfd7183013bde21,RESCAND-68bb3d4d0bfd7183013bde21,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-589b702570b0c48d3055f191,RESCAND-589b702570b0c48d3055f191,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-216119332460627bf2452861,EXTCAND-4d8f13bd71935bcd8c802ee3,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-8ad76a6ba01cff909f879b01,RESCAND-0805bf166136cf8bc337dfd1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-587eb91d9853d8d759b47fa9,EXTCAND-0758dd2454c12ce068d4df43,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-21f47699342fff43a618ae0a,RESCAND-02a708584cf63f1eb914c2c6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-3b0c57fa866031a6d362cfb1,RESCAND-a9bcdce6c5be69b4fa4e4891,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-3c3b19db5b774f5c8d42120d,RESCAND-3c3b19db5b774f5c8d42120d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-34c1edc5e1a0737e701e24a5,RESCAND-34c1edc5e1a0737e701e24a5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-f0bc109abc7b1206470cfcf9,RESCAND-f0bc109abc7b1206470cfcf9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-98c12f5dfc80d7adcca54ce8,RESCAND-ff6a69f93a03f29f8ccda819,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-7f154c7cd2222897f43e003e,RESCAND-769e20a229a6af4a0264ec31,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-5c7972cf1dde4d9cb9625c62,EXTCAND-0e350e2cfb9403687dcbb726,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4457718707e9326d145c14a0
RESCAND-4c0bc79d6d4deaf57660eaba,EXTCAND-d0e512c73fde29b80701c0a0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4457718707e9326d145c14a0
