external_evidence_span_id,canonical_payload_id,extraction_result_id,retained_source_ids,field_record_ids,field_family,evidence_type,exact_excerpt,normalized_search_text,source_page,source_section,source_heading_path,source_table_id,source_row_start,source_row_end,source_column_start,source_column_end,source_character_start,source_character_end,preceding_context,following_context,municipality,state,period,side_hint,department_hint,implementation_status_hint,source_quality,rule_id,rule_version,dictionary_version,parser_version,extraction_timestamp,extraction_confidence,extraction_confidence_basis,ambiguity_flags,root_event_ids,mechanism_event_ids,claim_ids,claim_linkage_status,expected_claim_upgrade_tags,search_wave_provenance,extraction_modality,administrative_source_type,source_family,extraction_artifact_pointer,lineage_basis
EXTSPAN-cd02b45ac21d7ea868283a86,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,,qualitative_administrative,fiscal_constraint,"The Village highlights, as well, the fiscal constraints on this substantially built-out ","the village highlights, as well, the fiscal constraints on this substantially built-out",4,,,,,,,,6448,6536,"hat share common economic and demographic traits within Westchester 
County and, especially, those of similar population size, to the extent they are known. 
 
","
community.  The Village does not plead total inability to pay, but does indicate that it is 
 4

=== PAGE 5 ===
unable to afford the demands of the Union.  Its",Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,,direct_official_administrative_record,SPAN-QUAL-FISCAL_CONSTRAINT,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,ambiguous_narrative_manual_review,ambiguous_narrative_manual_review,qualitative_narrative_requires_manual_or_future_model_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-e565324f89a73912fa764b57,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-6b9cd47417e302a2adf50327,implementation_confirmation,explicit_implementation_status,is an opportunity to look forward and consider the merits and equities of a proposed ,is an opportunity to look forward and consider the merits and equities of a proposed,5,,,,,,,,8239,8324,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,proposed,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-73a250160a678f1d8e47e35e,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-ca353536987eca2b6cd14dc8,implementation_confirmation,explicit_proposed,is an opportunity to look forward and consider the merits and equities of a proposed ,is an opportunity to look forward and consider the merits and equities of a proposed,5,,,,,,,,8239,8324,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,proposed,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-PROPOSED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-d19a82cf34a7b9db9ec96373,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,,qualitative_administrative,bargaining_leverage,The existing collective bargaining agreement provides that compensatory time may be ,the existing collective bargaining agreement provides that compensatory time may be,5,,,,,,,,8396,8480,"s 
is an opportunity to look forward and consider the merits and equities of a proposed 
resolution, which is in their mutual interest. 
 
Compensatory Time 
 
","
accumulated to a maximum of fifty-six (56) hours and may not be carried over from year 
to year.  Unused compensatory time is paid to the employee in the last ",Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,,direct_official_administrative_record,SPAN-QUAL-BARGAINING_LEVERAGE,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,ambiguous_narrative_manual_review,ambiguous_narrative_manual_review,qualitative_narrative_requires_manual_or_future_model_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-f574ba3141361077bbef243a,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-00239100c19ad76e875e51c6,implementation_confirmation,explicit_implementation_status,to year.  Unused compensatory time is paid to the employee in the last paycheck in ,to year. unused compensatory time is paid to the employee in the last paycheck in,5,,,,,,,,8569,8652,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,paid,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-990946de07e67ee0bd9801b1,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-0346f4706535546bc16b3906,implementation_confirmation,explicit_paid,to year.  Unused compensatory time is paid to the employee in the last paycheck in ,to year. unused compensatory time is paid to the employee in the last paycheck in,5,,,,,,,,8569,8652,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,paid,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-54a6af429c0cf875fbcf8c38,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,,qualitative_administrative,bargaining_leverage,"other collective bargaining units within the Village, have a carryover limit of sixty (60) ","other collective bargaining units within the village, have a carryover limit of sixty (60)",6,,,,,,,,8841,8932,"Union (MEU) seeks to increase the carryover limit to 
 5

=== PAGE 6 ===
seventy-five (75) hours annually.  It notes that both the PBA and Teamsters, the only 
","
hours annually.  The Village responds that there is no reason for change.   
 
Recommendation:  Increase the MEU compensatory time carryover limit from 56 hour",Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,,direct_official_administrative_record,SPAN-QUAL-BARGAINING_LEVERAGE,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,ambiguous_narrative_manual_review,ambiguous_narrative_manual_review,qualitative_narrative_requires_manual_or_future_model_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-8b08b4767f108e3b8e93846e,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-4975308c85646eac68a2629d,implementation_confirmation,explicit_negotiated,negotiated a carryover limit of 60 hours with each of these units.  It does not seem ,negotiated a carryover limit of 60 hours with each of these units. it does not seem,6,,,,,,,,9352,9437,"he Union has provided no rationale for increasing its carryover limit to 75 
hours, exceeding even that of the PBA and Teamsters.  However, the Village freely 
","
unreasonable to allow the Union the same carryover limit as that which the Village 
agreed to with the other bargaining units.  Any cost is negligible. 
 
Long",Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,negotiated,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-NEGOTIATED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,exact_labeled_text,exact_labeled_text,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-3f82c14e6de05df1b89de06d,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-8c7ea9a3312a7e2112e13e83,implementation_confirmation,explicit_implementation_status,negotiated a carryover limit of 60 hours with each of these units.  It does not seem ,negotiated a carryover limit of 60 hours with each of these units. it does not seem,6,,,,,,,,9352,9437,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,negotiated,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-08f26ec2fb974d23e2d90132,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-d19eafac374e806b8d57628b,implementation_confirmation,explicit_implementation_status, Years of Service  Present          Proposed        Teamsters             PBA ,years of service present proposed teamsters pba,6,,,,,,,,9732,9810,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,proposed,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-adf36a60c23a5daaddfa1f59,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-cf26a753c2add3563dd2ece7,implementation_confirmation,explicit_proposed, Years of Service  Present          Proposed        Teamsters             PBA ,years of service present proposed teamsters pba,6,,,,,,,,9732,9810,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,proposed,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-PROPOSED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-59aab4340c2ae0df11feafa0,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-3430efcc536eb0ed91bf57a8,implementation_confirmation,explicit_implementation_status,"is no reason for such change and that, if implemented, would result in each of the unit ","is no reason for such change and that, if implemented, would result in each of the unit",6,,,,,,,,10224,10312,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,implemented,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTSPAN-28fefe93bbc5d935c40d19b9,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,EXTFIELD-d21e7aa95e50a8089ebf31b8,implementation_confirmation,explicit_implemented,"is no reason for such change and that, if implemented, would result in each of the unit ","is no reason for such change and that, if implemented, would result in each of the unit",6,,,,,,,,10224,10312,,,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,unclear,unclear,implemented,direct_official_administrative_record,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
